interaction;name
RP11-113D6.10;MTND5P3
AC003984.1;RP11-753D20.4
TEX15;RIMBP2
SORCS3;LRRTM1
RP11-1281K21.8;AC009264.1
RP11-158L12.6;MTND5P13
RP11-383M4.6;MTND4P10
SAA2;SAA2-SAA4
RP11-578F21.4;EIF4BP4
RP11-5A1.1;RP11-544D21.2
AC004112.7;NEUROD1
CHIA;RP11-340L3.1
SYT14;RP11-340L3.1
NR1I2;HAO1
CFHR4;PRODH2
SERPINA6;HAO1
BPESC1;AC073869.8
RP11-666G4.1;RP11-544D21.2
DDX10P2;RP11-63H19.2
HOXC10;HOXC-AS3
RTP3;RP11-372E1.4
LINC00504;RP11-428L9.2
MIA2;HNF1A-AS1
MIR124-2HG;SATB2-AS1
LINC01247;MTND2P7
ROPN1;NANOGP1
MGAT4D;SLC4A1APP2
SERPINC1;CYP4A11
IGKV4-1;IGKV2-24
RP5-991O23.1;RP11-544D21.2
RP11-113E21.3;NEUROD1
NEFM;RIMBP2
SERPINA1;FGA
RP11-126O22.1;EIF4BP4
RP11-384F7.2;TCEAL6
UPB1;MTND4P20
OR2L8;MTND4P4
RPH3A;RP4-668E10.4
VTN;C3P1
KB-1592A4.14;MTND4P10
MTND5P9;AC073869.8
THRAP3P1;NEUROD1
IGHV3-15;IGKV2-24
SOX9-AS1;RANBP20P
IGHV4-61;IGHV1-2
CXCL3;CXCL2
RP11-616M22.2;CACNA1H
RP11-280G9.1;MTND2P7
CYP2C18;PRODH2
RP1-27K12.2;RP11-372E1.4
CTD-2313J23.1;NEUROD1
ZNF705G;AC011518.1
RP11-290L7.5;CNTNAP3
LINC00906;FLG2
ROPN1;AC005863.1
CTD-2384A14.1;CSAG1
POU3F3;LINC01158
BLACAT1;LINC00707
LRRN4CL;ANK2
IGLV4-69;IGKV2-24
RP11-544P1.3;RP11-544D21.2
RP5-842K16.1;TMEM178B
ESRG;RP4-668E10.4
RP11-301G19.1;RP11-544D21.2
CFHR2;RP11-400G3.5
SCN2B;RIMBP2
FRRS1L;PCYT1B
APOA4;TRIM15
IGHV3-11;IGHV3-48
MTND5P27;AC073869.8
IGHV4-39;IGHV1-2
AC021876.4;IGF2BP3
KRT83;NKX1-2
IGLV2-8;IGLV1-40
PCDH15;NYAP2
SERPINA4;HAO1
PWRN1;NPAP1
MTND5P17;AC110926.4
AP003025.2;CACNG8
HERC2P4;RP11-586K12.2
GOLGA6L1;NEUROD1
STK33;TMEM35
KIF2B;NEUROD1
CTB-105N12.2;TENM2
SLC7A13;RP11-557C9.1
IGHV4-55;IGLV1-40
MTND4P27;EIF4BP4
MTND4P2;MTND2P4
PAK7;CTNNA2
TCEAL5;TCEAL6
MTND4P8;MTND2P7
IGHV4-31;IGHV1-2
SCARNA22;SNORA27
RP11-576D8.4;HNRNPA3P13
RP11-307A17.2;RP11-593P24.2
RP11-159D12.10;MTND5P10
CYP2B6;CYP4A11
SLC17A6;NEUROD1
TP53TG3C;TP53TG3D
REXO1L1P;MTND2P7
IGLV7-43;IGLV2-23
RP11-753D20.4;RP11-19O2.2
POTED;SNX19P3
LINC01230;ADIPOQ-AS1
SOX1;SORCS3
SLCO5A1;RP11-159H10.3
MTND4P20;HAL
RP11-461F11.2;RP11-593P24.2
USP29;MTND2P7
SPATA31A6;AC009313.2
RP11-441F2.2;GNAO1
RP11-613G13.1;RP11-593P24.2
MTND5P6;MTND2P7
RP11-753A21.2;AC073869.8
TTC6;SPDEF
DLGAP1;RP11-874J12.4
HOXA10-AS;HOXA-AS3
PRKRIRP2;CADM2-AS1
RP11-445F12.1;RP11-144L1.4
HTR5A;LRRTM1
RP11-243A14.1;ZNF806
SLITRK1;XKR7
SERPINA10;PRODH2
TCEAL2;CA10
HOXC11;HOXC-AS3
CTNNA2;HPCAL4
NHLH2;ANKRD18B
OR8G5;LINC00442
FETUB;PRODH2
RP4-815D20.1;NEUROD1
IGHV2-26;IGLV1-40
ERICH3-AS1;C1orf87
NLRP13;TMPRSS11BNL
ALDOB;CYP4A11
RP11-526D8.7;AC073869.8
UROC1;PRODH2
C1orf68;EIF4BP4
VWC2;GRID2
XAGE1B;PDCL3P3
GATA3-AS1;RP11-428L9.2
AC092667.2;RP11-428L9.2
SNORA68;SNORA57
CACNG2;RP5-1119A7.17
IGJ;IGKV2-24
SNORD3C;SNORA57
RP5-998H6.2;NEUROD1
RP11-736N17.4;FAM19A3
ULBP3;PPP1R14C
GCGR;PRODH2
MTND2P9;AC073869.8
G6PC;CRYAA
LINC01460;LARP1BP1
MEOX2;AC005550.3
F9;UGT1A4
SPATA31E2P;RP11-593P24.2
MTND1P15;SERBP1P4
IGKV2D-28;IGKC
AC078842.4;RP11-753D20.4
ADCYAP1R1;LRFN5
RP11-203B7.2;AC009313.2
STAC2;EEF1DP5
AL022344.5;AC073869.8
SPRR2E;SPRR2D
NBPF4;SLC25A24P2
RP11-691G17.1;AC073869.8
LIN28B;RP11-340L3.1
TRPM3;BAI3
RP11-195B21.3;FAM95B1
RP11-598F7.4;LINC01516
SNORD13;SNORD3C
TCHHL1;MTRF1LP2
SPATA31C1;MAN1A2P1
RP11-674E16.4;PLCH1
LINC00838;RP11-593P24.2
PABPC1P13;NEUROD1
CD79A;IGLV2-23
RP11-491F9.3;MTND2P7
SNORD21;SNORA45A
ABCG5;ABCG8
CTC-327F10.4;CTC-327F10.5
RP11-736N17.4;C2orf71
EIF4BP4;NEUROD1
NR0B2;FAM99A
LINC01378;ANKRD20A3
CYP4A11;UGT1A4
KRT23;PADI2
AC007326.10;EIF4E1B
LINC01553;EIF4BP4
SLC8A3;RPH3A
LINC01297;POTEH
IGHV3-74;IGLV1-40
UGT1A1;C4BPA
GSDMC;NKX1-2
ASGR2;UGT1A4
AC010872.1;CYP4A11
FCRL4;MTND5P29
CCDC11P1;NEUROD1
RP11-410C4.5;EIF4BP4
RP11-434D2.3;MTND2P7
R3HDM2P1;RP11-391J13.1
CA5A;RP11-372E1.4
ORM2;SAA4
OR11J2P;RP11-69H14.6
GPR1-AS;RP11-5A1.1
AC005537.2;RP11-776H12.1
ATCAY;MYT1L
OR10K1;EIF4BP4
RP11-1151B14.3;UGT1A4
NXF2B;NXF2
CTD-2218G20.2;AC013437.2
LINC01109;SBF1P1
OR8B6P;LINC00442
NKAIN3;CTD-2001J20.1
FZD9;FAM19A3
NEUROD6;SNTG1
SULT2A1;CYP4A11
KRT77;IL36RN
RP11-1016B18.1;RP4-668E10.4
RP11-459O16.8;FAM95B1
RP4-760C5.5;EIF4BP4
LINC00504;ANKRD30B
OR8S1;LINC00967
MTND5P19;RP11-544D21.2
OR8B8;LINC00442
IGHV3-7;IGHV1-46
RP11-87G24.2;EIF4BP4
OR11J5P;OR8B10P
GAD2;NEUROD1
IGLV1-40;IGHV1-2
OPN5;MTND2P7
RP4-570O12.3;EIF4BP4
MTND5P3;AC073869.8
B3GALT1;CTAGE14P
RP11-201E8.1;LRRTM1
NPY1R;NPY5R
TINAG;RP11-340L3.1
TRIM40;OR10R3P
SERPINF2;ASGR1
KLKB1;HPR
RASD2;RP11-19E11.1
RAET1L;KRT16
RP3-412A9.17;RP11-753D20.4
RPL5P19;PDCL3P3
BMP10;PRODH2
IGHV3-73;IGLV1-40
CYP11B2;CYP11B1
SNORD104;SNORA45A
NPY4R;ANXA8L1
SNORA80B;SNORA18
PABPC1P13;RP11-445O3.3
AC008060.7;RP11-544D21.2
SPATA31D5P;MTND2P7
OR13C7;CIR1P2
FCRL3;PLA2G2D
CT45A5;CT45A3
AC073065.3;AC073869.8
SYT16;FLJ16779
CLVS2;CACNA1E
SNORA38B;SNORA57
IGLC2;IGKV2-24
IGLV1-44;IGHV1-46
KCNA2;MAL
AKR1B15;TRIM29
LRFN5;NLGN1
FGF23;PRODH2
KRTAP4-1;RP11-776H12.1
NKX1-2;EEF1DP5
KRT77;SPATA31A6
TMCC1P1;NEUROD1
OR8G1;LINC00442
RP11-624J12.1;AC073869.8
CADM3-AS1;SLITRK2
RP11-244B22.1;CTD-2144E22.5
RP11-164C12.2;CTC-525D6.3
14-sep;CTC-281M20.1
OR2L3;RP11-71N10.1
KNCN;CH17-351M24.1
GXYLT1P3;FAM95B1
C6;ACSM5
KCNH5;XKR4
IL5RA;FAM92B
CPS1;UGT1A4
SLC13A5;UGT1A4
RP11-350A1.1;LRRTM1
FLJ16779;NKAIN4
LGALS4;BHMT
EPHA5;GRID2
MTRF1LP2;RP11-109J4.1
LETM1P2;ZSCAN1
NEFM;NEFL
RP11-29P20.1;PRKRIRP8
CACNG2;MYT1L
HOXA13;HOXA11-AS
NR1H4;CYP4A11
MTND5P3;RP11-544D21.2
AC010127.3;SCN1A
RBFOX3;TMEM151B
RP11-169F17.1;OR8G1
ADH1C;C6
CH17-360D5.3;ANXA8
PABPC1P6;NEUROD1
IGKV1-27;IGHV1-2
HTR5A;MGAT4C
CSAG2;MAGEA2B
DLX5;DLX6
RP11-496I2.5;AP000525.10
RP11-278H7.5;AC073869.8
OR8C1P;PDCL3P3
RP11-790J24.2;AC073869.8
LSAMP;RIMBP2
KRT5;PQLC2L
AP003025.2;MTND4P10
ANKRD20A19P;RP11-544D21.2
HNF1A;HNF1A-AS1
PAQR9-AS1;SLC30A10
SPATA31B1P;MTND2P7
TM4SF5;ALDOB
HOTTIP;MTND5P10
LINC00906;RP11-544D21.2
RP3-416J7.5;RP11-544D21.2
RP4-668E10.4;AC073869.8
PDCL3P3;LINC00442
FCRL5;IGHV1-2
RP11-66B24.7;RP11-66B24.1
AC012593.1;R3HDM2P2
FYTTD1P1;C3P1
C1orf110;MTND5P3
TSPAN19;C4orf22
ANKRD66;FAM179A
SNORA64;SNORA57
OR2H1;MTND2P7
PRLHR;CH17-351M24.1
LINC01159;RP11-390M11.1
SNORD116-24;SNORD116-26
TAT;BHMT
KB-1568E2.1;MTND2P7
ATP1B4;MTND2P7
REG1B;PNLIPRP1
CTAGE1;RP4-668E10.4
HOXA7;HOXA-AS3
RP11-238K6.1;AC073869.8
RP1-140J1.1;MTND2P7
KIR3DX1;MTND2P20
RP11-561O23.5;KIF2B
KLK3;EIF4BP4
HOXA10;HOXA11
RP11-1217F2.13;CDX2
RP11-385H1.1;EIF4BP4
TUSC7;AC011518.1
GLYAT;PRODH2
CLVS2;LRRTM1
RP11-372E1.4;TDRD15
RP11-532N4.2;RP4-668E10.4
MOBP;MTND4P10
ZIM3;MTND2P7
ITIH4;C3P1
RP1-217P22.2;AC073869.8
BLACAT1;C2orf71
RP5-921G16.1;AC073869.8
LINC00608;BHLHB9P1
HOXA9;HOXA11
RP11-475J5.6;AC073869.8
UGT2B11;UGT2B28
ATCAY;CTNNA2
MBL2;HPR
OR10R3P;RP11-65D17.1
HTR5A-AS1;RP11-593P24.2
RP11-60L3.3;SPATA31D4
RP11-91I20.3;LARP1BP1
UGT2A3;UGT1A4
SNORA71B;VTRNA2-1
CPN2;PRODH2
C10orf71;MTND4P10
AC093390.1;MYT1L
AC011518.1;MTND2P7
LINC01370;CYP4A11
BARHL2;HSP90AB7P
C5orf64;RP11-2O17.2
ONECUT3;LINC00841
SNORD46;SNORA45A
RP11-243M5.5;RP11-76C10.3
RP11-113I24.1;RP11-544D21.2
CXCL3;TREM1
RP11-313C15.1;CTAGE14P
IGKV1D-16;IGLV2-23
ZIM2-AS1;ZIM2
LHFPL3;RP11-390M11.1
LINC01320;PRODH2
RGPD4-AS1;AC073869.8
AC098617.1;TUSC7
RP11-445N18.7;PES1P2
RP11-189E14.4;MTND2P7
CNGA2;OR8G5
KCNK9;LINC00706
RP11-513O17.3;RP11-544D21.2
AC068137.5;AC073869.8
MC2R;MTND5P13
APOC3;CYP4A11
HOXA6;HOXA-AS2
SNORA43;SNORA57
MTND5P13;NEUROD1
IGKV1-8;IGLV1-40
MAS1;EIF4BP4
ANKS4B;RP11-372E1.4
KLK2;MTND5P10
ARG1;APCS
LINC00682;RP4-668E10.4
RP11-13P5.2;FNDC1
CTA-212A2.3;MTND2P7
TUNAR;GABRA1
SNORA4;SNORA18
KCNK10;LINC00599
OPALIN;RP1-301L19.1
RP11-966I7.2;RP4-668E10.4
RP11-379P15.1;EIF4BP4
IARS2P1;GFY
RP11-714M23.2;AC079466.1
HRASLS;GPR156
SAG;CTA-929C8.9
PPP1R3A;RP11-544D21.2
RP11-758M4.4;FLJ39080
EIF4BP4;MTND2P7
C11orf87;RP11-340L3.1
DCAF8L2;RP11-753D20.4
OVCH2;RP11-494M8.4
FTCD;SLC22A1
AC008268.1;RP11-428L9.2
ZSCAN5B;PDCL3P3
PGLYRP4;S100A7A
CTD-3046C4.1;RP11-340L3.1
LINC01524;OR5P1P
UNC13C;RP11-390M11.1
PRODH2;UGT1A4
RP11-180N14.1;LINC00710
TMEM239;RP11-340L3.1
SFTA3;KNCN
RP11-805I24.1;BAGE2
MT-TM;SNORA45A
AL050303.10;CXADRP1
KPRP;KRT2
GRAMD4P1;OR4K12P
RP11-299H22.6;LINC01247
MTND5P18;RP4-668E10.4
SVOP;HMP19
CYP4F62P;POTEI
GDNF;GDNF-AS1
VNN1;VNN3
AC006548.28;AC073869.8
TMEM196;LRRTM1
RIT2;SOX1
PPP3R2;RP11-578F21.4
BMPR1B-AS1;BMPR1B
RP11-538C21.2;RP11-593P24.2
SNORD15A;SNORA57
IGHV3-72;IGKV2-24
CTA-342B11.3;NEUROD1
IGKV2-28;IGKV2-24
AGXT2;HAO1
RP11-517M22.1;RP11-114G11.4
AC112721.2;AC093850.2
MIPEPP2;MTND5P13
HNRNPA1P54;MTND5P10
DPPA4;EIF4BP4
RDH16;UGT2A3
MTND5P8;RP11-753D20.4
LINC01102;SLC17A6
RP11-598F7.4;IQSEC3
RP11-490G2.2;LINC00977
OR8B12;PDCL3P3
LINC01205;KNOP1P5
CXADRP3;OR4K12P
CYP2C8;CYP2E1
RP11-805I24.3;RP11-688I9.5
RP11-76C10.6;RP11-76C10.3
LBX1-AS1;LINC00841
TIFAB;TIGIT
OR2S2;PES1P2
KCNQ4;RP11-19E11.1
BX255923.3;RP11-45K10.2
RP11-707O23.1;RP11-707O23.5
RP11-218F4.1;OR8A1
CR848007.2;ANKRD20A7P
PRR27;RP11-63H19.2
RP11-573D15.8;PRODH2
MIR31HG;IFNE
PON1;GDF2
LPHN3;LRFN5
RP11-846F4.5;AC073869.8
RP1-101G11.3;MTND2P7
GJD2;SBF1P1
RP11-744K17.2;RP11-544D21.2
RP4-737E23.2;RP11-753D20.4
RP11-279F6.1;RP11-279F6.2
C19orf84;MTND2P7
DGKK;SLC6A5
CR848007.2;RP11-459O16.8
IGLV1-36;IGLV3-21
CLLU1;MTND2P7
RP11-560A7.1;RP11-387A1.6
SLC10A2;AC073869.8
PRNT;MTND2P7
OR10R3P;NEUROD1
GABRA2;RP11-320H14.1
RGR;CIR1P2
HNRNPA3P13;LINC00841
RP11-144L1.4;RP11-731K22.1
PURG;LRFN5
RP11-476D10.1;RP4-668E10.4
RP11-11H9.2;CTD-2384A14.1
CTD-3149D2.2;CTC-525D6.3
AC068279.3;LARP1BP1
DMRT1;OR8B9P
RP11-351J23.2;ETV3L
IGLV1-40;IGHV3-48
RP11-309H21.3;HSPD1P3
RP11-340L3.1;RP11-544D21.2
PDX1;RP11-717H13.1
MTND5P24;MTND5P13
SP9;LINC01305
HNF1B;AC013275.2
RP5-978I12.1;JAZF1-AS1
RP11-595O22.1;RP4-668E10.4
C1orf64;CT62
RP11-989E6.8;WNT7A
KRT15;VGLL1
RP11-391J13.1;MTND5P13
AC079776.3;AC073869.8
IGHV1-18;IGLV9-49
GRAMD4P7;OR4K7P
AC018804.3;POTEI
RP11-116D2.1;UGT1A4
LINC01193;RP11-69H14.6
CTCFL;ANKRD30BP2
AC012594.1;MYO3B
GNG4;RP11-365D9.1
REG1B;LINC01247
RP5-963E22.5;EIF4BP4
POTEH-AS1;MTND4P10
OR1I1;MTND2P7
SLC17A2;SLC30A10
SNORA18;SNORA57
MUC22;MTND5P3
CTC-304I17.1;RP11-521O16.2
HNRNPA1P70;FCRLA
IGLV8-61;IGKV2-24
CCNYL2;LINC00839
GDF2;CLRN3
CTA-992D9.8;RP11-593P24.2
TRPM3;LRRTM1
OR8A1;LINC00442
CACNG3;AC073869.8
F5;PRODH2
RP11-144L1.4;CEACAM22P
MUC17;AC073869.8
LINC00961;HRCT1
MAGEA10;MAGEA2B
AC078842.4;FLJ16779
NPY6R;MTND4P16
AC005152.3;LINC01152
LINC00700;MTND2P7
RP5-857K21.6;RP11-750B16.1
KLK13;KLK10
SLCO6A1;LINC00491
CTC-525D6.1;NEUROD1
LINC01043;MC2R
LGR6;CT83
RP5-1070A16.1;RP11-387A1.6
MTND2P33;MTND2P7
RP11-597A11.4;LARP1BP1
LRRC74B;MTND4P10
GPR158-AS1;LINC01516
ST8SIA3;AC009234.1
PDE1C;PPP1R17
CTD-3149D2.2;SVOP
ZNF209P;ZNF98
CNPY1;RFX4
CHODL;CHODL-AS1
TSPAN19;RP4-668E10.4
PAPL;KRT6C
HNRNPA1P70;TNFRSF13B
CTC-525D6.3;EIF4BP4
RP11-387A1.6;AC073869.8
NPAP1P6;RP11-340L3.1
KRT87P;NKX1-2
TMPRSS13;TRPV6
RP1-293L8.2;HTR1E
IL2RA;CR1
SMIM21;AC073869.8
MTATP6P4;MTND2P7
LINC00841;MTND2P7
DPP6;GJD2
POU3F3;RP11-688I9.5
HNRNPA3P16;RP11-63H19.2
LINC00221;SSX2B
C1orf140;MTND2P7
SNORA34;SNORA18
CPEB1-AS1;CABP1
AC013437.2;RP11-340L3.1
DKFZP434L187;MUC12
RP4-671O14.7;RP11-1090M7.1
UG0898H09;ZNF536
CTD-2144E22.9;MTND5P13
DMRTC2;LINC01205
FOXL2NB;LINC01391
MARCO;RP11-77A13.1
GPR112;RP11-340L3.1
NEUROD4;RP11-434D2.3
PQLC2L;RP11-481F24.3
IDO1;CXCL9
RP11-2A4.4;AC073869.8
AC008103.4;MTND2P7
MT1H;PRODH2
NPY2R;SORCS3
GSG1L;LINC00442
SLC17A1;RP11-156K13.2
RP11-110H1.8;RP11-244B22.1
RP11-1086I4.2;AC073869.8
OR8B10P;LINC00442
OR6P1;AC073869.8
CDHR2;RP11-116D2.1
LIPF;RP11-340L3.1
RP11-846F4.6;AC073869.8
IGLV10-54;IGLV1-44
RP11-502F1.1;ZNF804B
RP11-736N17.4;NANOGP1
CTB-43I4.1;MTND2P7
RSU1P2;KRT9
SPOCK3;PHYHIPL
AC008103.4;FAM230B
CTD-2147F2.2;CTD-2147F2.1
LINC00977;MTND2P7
MYT1L;RP11-340L3.1
CLPSL2;CLPSL1
RP11-509A17.3;RP11-603B24.1
RP11-484L7.2;HCN1
RP11-646E18.4;RP11-544D21.2
XIRP2;EIF4BP4
SLITRK2;RP11-688I9.5
CTD-2351A16.1;MTND2P7
GDA;PRODH2
IGKV3-20;IGHV4-4
HPVC1;RP11-544D21.2
MAN1A2P1;NEUROD1
OR8B5P;CSAG1
HNRNPA3P1;LINC00841
AIM2;TIGIT
MTND5P3;AC007126.1
LINC00518;KRT16P6
XRCC6P4;SORCS3
RP11-42L13.3;RP11-560A7.1
LINC00982;RP11-22L13.1
RP11-542P2.2;HPVC1
HNF1A-AS1;MTND4P20
PLGLA;PRODH2
RP11-299J5.1;MUC7
SNX19P1;SNX19P3
OR8B7P;LINC00442
IGKV1D-13;IGKV3-20
NEUROD6;AC073869.8
IGHV4-34;IGKV2-24
RP11-244B22.1;RP11-753D20.4
RP11-756P10.2;RP11-593P24.2
AC009166.7;RP11-753D20.4
GOLGA2P1;KNOP1P5
MIR124-2HG;C1orf61
RP11-373E16.3;EIF4BP4
LIPC;GDF2
TRPM6;CRYAB
PRRX1;MFAP5
OPALIN;ZDHHC22
MOGAT3;FGF21
CTB-26E19.1;COL23A1
TRIML1;MAPK6PS2
MAGEB4;VRTN
CTD-3076M17.1;EIF4BP4
RP11-478P10.1;AC079466.1
RP11-790J24.2;SPATA31E1
TISP43;MTND2P20
RP5-856G1.2;EIF4BP4
NPAP1P4;SPATA31A6
PASD1;EIF4BP4
RP11-704M14.1;UGT2B28
RP11-70F11.8;LARP1BP1
LINC00320;TMEM257
JAZF1-AS1;LRRTM1
TCHHL1;CTD-2384A14.1
IGHG3;IGLV3-10
TMCO5A;RP11-753D20.4
RP11-488I20.9;RP11-544D21.2
DYNAP;MTND4P8
RANBP20P;EDDM3B
SLC32A1;CH17-351M24.1
RP11-438B23.2;SBF1P1
HAUS1P3;KCNB2
IGLV3-9;IGLV1-51
MIR124-2HG;SBF1P1
ZNF806;RP11-71N10.1
RP11-313I2.5;EIF4BP4
MMD2;LINC00599
KNOP1P4;RP13-580B18.4
FCRL1;LINC00861
RP11-640N11.2;HSP90AB7P
MMP2;COL1A1
GMNC;LINC01320
SLC39A12;TRPM6
SLC6A5;EIF4BP4
TRIM10;RP11-372E1.4
SNORD3D;SNORA18
RP11-29P20.1;SLITRK5
FAM99A;UGT1A4
OR8A2P;LINC00442
FAM9B;EIF4BP4
OR6P1;SHOX
RP11-3N2.5;MTND2P4
CTD-2516K3.3;RP11-280K24.4
LINC01516;MTND2P7
RFPL4B;LINC01153
RP11-692C23.1;EIF4BP4
RP11-627H22.5;CTB-12A17.2
RP1-274L7.4;EIF4BP4
DCAF4L2;KNOP1P5
AC012593.1;NEUROD1
TPD52L3;MTND2P7
CD1E;CD1A
RP11-572C21.1;C1orf87
RP11-430C1.1;RP11-593P24.2
POU3F4;RP11-340L3.1
B3GALT5;AF064860.7
ZPBP2;MTND5P17
C7orf62;ZNF804B
PABPC1P11;AC093390.1
RP11-473M10.3;AC013437.2
RP11-475A13.1;RP11-340L3.1
RP11-437J2.3;SLC17A6
MAT1A;AFM
SNORA31;SNORA57
RP11-1217F2.9;EIF4BP4
RP11-474D1.3;NEUROD1
MTND5P23;RP11-544D21.2
NYAP2;RP11-384P7.7
LARP1BP1;NEUROD1
RP11-897M7.2;RP11-168O16.1
MTND1P2;NEUROD1
CADM3-AS1;RORB
RP11-292D4.3;EIF4BP4
ENAM;RP11-263G22.1
CTA-722E9.1;FOXR2
IGKV3D-11;IGLV2-11
C2orf91;MTND4P10
RP11-736N17.4;KRT16P6
SLC22A16;C2orf71
CTC-448F2.7;MTND2P20
MMD2;TMEM229A
RP11-244H18.3;CSN3
WDR87;MAPK6PS2
LL22NC03-27C5.1;AC073869.8
REG1P;AC073869.8
CLVS2;GRIA4
KCNA4;TMEM196
RP11-983G14.1;RP11-11H9.2
TMEM132B;SORCS3
SPRR4;PABPC1P12
EPS15P1;MUC7
AQP2;RP11-469H8.6
AP004782.1;ANKRD20A19P
TBR1;RP11-334E15.1
IGHV3-23;IGKV2-24
RP11-417J1.3;AC073869.8
ONECUT3;FER1L6-AS2
RP11-474J18.1;OR4F17
SNORD95;SNORD33
LRRTM4;LRRTM1
RP11-74M13.4;RP11-475A13.1
HBD;ALAS2
LINC01153;SMYD1
GAGE1;RP11-544D21.2
RP11-78H18.2;MTND5P13
RP11-448K10.1;MTND2P7
ANKRD30BL;RP11-340F16.2
RP11-489P6.1;HSPD1P3
RP11-244B22.1;ADAMTS20
RP11-15B24.5;NEUROD1
IGHV4-28;IGLV1-40
PHOX2B;RP4-668E10.4
LARP1BP1;NLRP9
LINC01360;EIF4BP4
CCL8;CCL7
TRPM3;GRM7
CTD-2001J20.1;RP11-314B1.2
CTAGE14P;SBF1P1
IGHV3-43;IGLV6-57
CTD-2001J20.1;RP4-610C12.4
ACOT12;C3P1
MTND2P6;RP11-544D21.2
OR11A1;MTND2P7
LINC00705;LINC00700
KRT83;KRT7
RP11-517M22.1;RP11-340L3.1
RP11-677O4.2;KIR2DL3
MAGEC1;MUC21
UGT2B10;FAM99A
GABRR3;MTND2P7
MOGAT3;UGT1A4
TNP2;RP11-593P24.2
LA16c-60D12.1;RP11-753D20.4
PRKRIRP5;ZNF806
B3GALT5-AS1;AF064860.7
RPTN;IL36RN
RP11-65F13.3;CTC-525D6.3
GOLGA8CP;AC073869.8
RP11-120J1.1;LINC01354
RP11-105C19.2;RP11-474J18.1
TRPM1;SPATA31A6
RIMBP2;HTR2A
LY9;TNFRSF13B
IGLV2-18;IGLV2-23
ELMOD1;SOX1
IGHV1-24;IGKV2-24
LINC00967;AC073869.8
SHH;SLC17A3
HTR5A;ZNF536
ADAM30;MTND2P7
RP11-378I6.1;CTC-525D6.3
RP11-532E4.2;MUC5B
NOL8P1;RP11-475J5.5
RP11-56A10.1;RP11-550I15.1
IGHV3-66;IGLV1-51
RP11-489P6.2;RP11-475J5.5
LINC01109;TOPORSLP
CTA-992D9.11;EIF4BP4
AP000997.2;LINC00841
LINC01247;PABPC1P12
OPALIN;MTND2P7
TBC1D27;IFNG-AS1
AC013437.2;RP11-521O16.2
MTND2P4;MTND2P7
RP11-946L20.1;MTND2P7
RP11-91I8.2;RP11-1090M7.1
ANKRD66;MTND4P10
HMSD;C10orf67
CTD-2207A17.1;REG4
FOXR2;GOLGA8EP
RP11-484L7.2;ZIM3
PRDM13;KCNG1
HS3ST4;HPVC1
RP11-963H1.1;MAPK6PS2
RP11-1102P16.1;RP11-67H2.1
CCL15;UGT1A4
MTND5P9;RTP1
LINC00593;RP11-279F6.2
MTND1P28;RP11-445O3.3
NPAP1P6;TBC1D27
CTC-471C19.1;RP11-300M24.1
MTND1P15;RP11-483E23.2
MS4A1;TNFRSF13B
C2orf71;PES1P2
C18orf63;SLC4A1APP2
OR8B3;PDCL3P3
FER1L6-AS1;MTND2P20
RP11-104J23.1;AC079466.1
TIFAB;XCR1
VGLL2;RP11-387A1.6
OR7A5;FLJ31662
LINC01194;OR8B5P
RP11-925D8.5;LINC01127
C11orf44;GFY
CA10;PABPC1L2A
SPATA31A7;MTND2P7
RP11-10O22.1;RP11-521O16.2
RPL7AP34;DNAJB3
RP11-108B14.5;AC073869.8
RP11-344P13.3;EIF4BP4
AC114776.3;RP11-219A15.4
ABCC13;KLK15
SLC39A12-AS1;RP11-340F16.2
ANKRD26P1;RP11-688I9.5
CTD-2516K3.3;AC073869.8
CYP11B2;EIF4BP4
OR11J2P;PDCL3P3
LINC01531;MTND1P15
NBPF5P;SLC25A24P2
RP11-139I14.2;EIF4BP4
KCNIP4-IT1;RP11-475A13.1
RP11-233E12.2;MTND2P7
PRKRIRP2;CADM2
CIR1P2;ETV3L
AC007682.1;AC073869.8
CTD-2144E22.5;ASNSP1
C17orf102;RP11-753D20.4
RP11-397A16.3;RP11-63H19.2
XKR7;CTD-3149D2.2
MUC12;AC073869.8
CTB-127C13.1;RP11-5A1.1
NKX2-1-AS1;HSP90AB7P
AC007278.3;TNFRSF13B
RP11-861E23.2;AC073869.8
RP11-196E1.3;RP11-144L1.4
IGHV3-13;IGKV3-20
SPRR2A;RPTN
NPAP1;RP4-668E10.4
CTD-2309H9.2;RP11-475J5.5
S100A2;S100A4
GRID2;GJD2
CTD-2331D11.4;RP5-991O23.1
ANKRD20A2;FAM95B1
RP11-509P12.1;RP11-390M11.1
CXCL10;CXCL9
LINC00320;GRIN2B
RP11-305P22.9;RP11-593P24.2
NXF2B;RP11-744K17.2
LINC01452;RP11-63H19.2
RP11-496I2.2;AC005477.1
RP11-629F19.1;EIF4BP4
MAGEC1;OR8G1
LINC00355;CTD-2384A14.1
RP11-306B9.1;RP11-488I20.9
NEK2P2;RP11-244H18.3
DPCR1;MTND5P3
BHMT2;ALDH1L1
AC079779.7;RP11-340L3.1
SLC22A25;GDF2
AC112198.1;AC073869.8
AC005307.3;AC079466.1
UGT1A9;CYP2C19
RP11-334E15.1;AC073869.8
LA16c-60D12.2;MTND5P13
TUFMP1;NPAP1
RNASEH1P1;XAGE1A
RP11-1217F2.7;RP11-445O3.3
CYP8B1;RP11-156K13.2
