"interaction","Kendall","name","NMI","selected","shared interaction","shared name","Spearman","Weight"
"RP11-832A4.7","0.71629286","TRIM29","0.6513931","false","RP11-832A4.7","TRIM29","0.8906818","0.7527892589569092"
"OR10AB1P","0.734572","OR5P4P","0.61829543","false","OR10AB1P","OR5P4P","0.90543985","0.7527690529823303"
"ZFP57","0.7587405","MOG","0.590413","false","ZFP57","MOG","0.9090928","0.7527487874031067"
"EIF2S2P2","0.77389276","SETP9","0.56714666","false","EIF2S2P2","SETP9","0.9169421","0.7526605129241943"
"IGHG3","0.71182793","IGHM","0.669233","false","IGHG3","IGHM","0.8766129","0.7525579333305359"
"SNX18P3","0.78494626","ANKRD18A","0.5403482","false","SNX18P3","ANKRD18A","0.93225807","0.7525175213813782"
"IGKV4-1","0.74218297","IGHV2-5","0.61366713","false","IGKV4-1","IGHV2-5","0.9015733","0.7524744868278503"
"IGHV1-46","0.74730194","IGKV1-17","0.611376","false","IGHV1-46","IGKV1-17","0.8980333","0.75223708152771"
"LINC01015","0.7494227","ADAM20P2","0.67300016","false","LINC01015","ADAM20P2","0.8341551","0.7521926760673523"
"MAGEB4","0.76418376","ETV3L","0.58924735","false","MAGEB4","ETV3L","0.90221184","0.751880943775177"
"AC067956.1","0.7491929","LEMD1-AS1","0.6163257","false","AC067956.1","LEMD1-AS1","0.8896171","0.7517118453979492"
"GZMK","0.7578045","GZMA","0.58304393","false","GZMK","GZMA","0.9142051","0.7516844868659973"
"PAQR9","0.75726974","CLEC4M","0.6225346","false","PAQR9","CLEC4M","0.87524307","0.751682460308075"
"SLC34A1","0.7827094","RP1-172B20.6","0.56627566","false","SLC34A1","RP1-172B20.6","0.9055114","0.7514988780021667"
"LINC00393","0.7816334","LINC00392","0.60532314","false","LINC00393","LINC00392","0.8674306","0.7514623999595642"
"SERPINA10","0.7419355","PPP4R4","0.60714376","false","SERPINA10","PPP4R4","0.9052419","0.7514403462409973"
"IGKV1D-39","0.71629286","IGKV2-28","0.6670359","false","IGKV1D-39","IGKV2-28","0.87051237","0.7512803077697754"
"LUZP4","0.7491587","GPR128","0.60199153","false","LUZP4","GPR128","0.90255266","0.7512342929840088"
"IGKV1-33","0.716129","IGHV3-30","0.6619513","false","IGKV1-33","IGHV3-30","0.8754032","0.7511611580848694"
"KRTAP24-1","0.76925665","LINC01441","0.61814374","false","KRTAP24-1","LINC01441","0.8654684","0.7509562373161316"
"IGKV3D-20","0.7290883","IGHV5-51","0.62262523","false","IGKV3D-20","IGHV5-51","0.9011028","0.7509387135505676"
"RP5-1186N24.3","0.74419737","OPALIN","0.6269049","false","RP5-1186N24.3","OPALIN","0.8814748","0.7508590221405029"
"RP11-30H9.1","0.73456496","OR8F1P","0.68822396","false","RP11-30H9.1","OR8F1P","0.8294268","0.7507385611534119"
"RP11-80F22.10","0.7370591","RP11-566K19.12","0.66435","false","RP11-80F22.10","RP11-566K19.12","0.85056615","0.7506584525108337"
"IGHV3-15","0.72335887","IGKV1D-39","0.6547453","false","IGHV3-15","IGKV1D-39","0.8736768","0.7505936622619629"
"IGLV3-21","0.7432395","IGHV3-49","0.6171318","false","IGLV3-21","IGHV3-49","0.89110947","0.750493586063385"
"RP11-495K9.2","0.6867734","RP11-560A7.1","0.7075958","false","RP11-495K9.2","RP11-560A7.1","0.8562077","0.7501923441886902"
"TEX36","0.7459614","RP11-284A20.2","0.65418935","false","TEX36","RP11-284A20.2","0.8500257","0.7500588297843933"
"RP11-601H16.1","0.77080375","CYCSP6","0.5907049","false","RP11-601H16.1","CYCSP6","0.8879465","0.7498183250427246"
"RP11-535I24.2","0.7678208","RP11-704C2.1","0.6570653","false","RP11-535I24.2","RP11-704C2.1","0.8244851","0.749790370464325"
"FLJ46066","0.76004565","AC105342.1","0.6203071","false","FLJ46066","AC105342.1","0.8688727","0.749741792678833"
"SNCA-AS1","0.7436807","RP11-165H23.1","0.63058823","false","SNCA-AS1","RP11-165H23.1","0.87485164","0.7497069239616394"
"RP5-991O23.1","0.7603563","PNPT1P2","0.649926","false","RP5-991O23.1","PNPT1P2","0.8386883","0.7496569156646729"
