interaction;name
SACS-AS1;POTEA
SLC6A19;HSP90AB7P
HIST1H2BA;CH17-38B12.4
RP1-40E16.9;XXyac-YR12DB5.1
RP11-404G16.2;XXyac-YX155B6.5
RP11-459O16.8;OR4A21P
ZSCAN5C;GTSF1
AC004069.1;RP11-555G19.1
PSG5;KRT223P
KLK3;PGK2
RP11-475A13.1;UBQLN1P1
TACR3;RP11-36D19.9
RP11-641A6.5;HSP90AB7P
RP11-481J2.2;LRIT2
PSMA6P4;PPEF2
RP11-278H7.5;CTC-493L21.1
AC027612.4;LINC00656
MTRNR2L11;PRKRIRP8
AP000235.2;PRAMENP
RP11-989E6.3;RBP3
IFNA10;OPCML-IT1
TBC1D3P5;HSP90AB7P
RP5-1077H22.2;RP4-641G12.3
OR10A7;ZNF705A
TFF3;MSLN
OR4H12P;XXyac-YX155B6.5
AC010761.9;AC087491.2
LINC00521;CTD-3229J4.1
CYP4F2;LRIT2
LINC00558;RP11-280K24.4
RP5-944M2.3;HSPD1P15
ARPP21;RP3-497J21.1
RP11-1086I4.2;CCT6P4
RP11-753A21.1;RP3-334F4.1
AP000439.1;OR5AN2P
MYO5BP2;OR4A21P
IGLV1-36;IGLV1-51
OR1I1;CTD-2001J20.1
RP11-661P17.1;CTD-2343P13.1
OR8B2;AP003900.6
TMEM132D;VN2R3P
BRDT;RP11-576D8.4
AC125421.1;LYARP1
SSX1;RP11-314N14.1
KLK13;KB-1991G8.1
DDX18P6;CTAGE13P
GS1-519E5.1;HSP90AB7P
C20orf166-AS1;RP11-69H14.6
SI;AC012594.1
NXNP1;GGT2
CAPN6;DCX
CTA-212A2.4;OR5BE1P
RP3-326L13.2;CA5A
PGAM1P13;RP11-466J24.1
ATP5BP1;SLC5A12
RP11-714L20.1;RP11-109J4.1
RP11-731F5.1;NLRP4
RP11-158L12.6;UBQLN1P1
RP11-445F12.1;KRT223P
C16orf82;RP3-497J21.1
MARK2P12;PRSS33
LINC01159;RP11-165H23.1
RP11-555K2.2;RP11-109J4.1
SLC30A10;RP11-1112C15.1
MYT1L-AS1;RP4-570O12.3
MIR7515HG;HSP90AB7P
AP000705.8;CTAGE13P
PRDM13;HRK
OR2M5;AC006994.3
ADH5P2;ZNF705G
ANXA8L1;SOSTDC1
CTA-125H2.2;RP4-640H8.2
MYADML;SOX1
FTMT;VN2R3P
RP3-326L13.2;RP11-775H9.3
CCER1;HSP90AB7P
RP11-450H6.3;ADAM20P2
LINC01516;RP11-36D19.9
RP4-630C24.3;HSP90AB7P
RP11-812D23.1;RP11-56P9.10
C1orf158;RP11-314N14.1
DNAJC19P1;LY75-CD302
TPD52L3;PRKRIRP8
MAPRE1P3;RP11-1167A19.2
RP11-659G9.1;RP11-826N14.2
RP11-566K19.6;RP11-509E10.1
RP11-428G5.4;PAX5
RP11-10F11.2;OR4K5
CDH7;NXPH1
CTAG1B;SNX18P23
DSG3;SOSTDC1
LUZP4;AC018890.4
LINC00619;RP11-15J10.8
CTC-525D6.1;RP11-36D19.9
LINC01361;ETNPPL
IL31RA;TNPO1P3
EDN3;RP11-305P22.9
RP11-378I13.1;RP11-466J24.1
OR8D2;AC018890.4
RP11-147C23.1;OR5I1
RP11-219A15.4;CR848007.2
RP11-10A14.5;MSLN
SERPINB11;RP11-1059L18.1
BPI;C2orf71
LINC00554;RP11-691G17.1
RP11-554D14.1;FOXD4L6
OR5AW1P;RP11-1217F2.7
RP11-678K21.2;POTEA
RP11-627H22.8;AC011718.4
AC010740.1;RP11-314N14.1
CTD-2008P7.8;RP11-466J24.1
SPATA31D4;CICP26
AC005915.1;RP3-333B15.4
C1orf61;RP11-576D8.4
RP11-559N14.5;UBQLN1P1
KLK15;FAM138A
RP11-447M4.1;RP11-1217F2.9
RP11-215E13.2;RP11-73B8.2
PRAMEF1;OR5I1
LRRTM4;RP11-805I24.3
RP11-428L9.2;SOSTDC1
FCER2;CTD-2509G16.5
C6orf15;FGFBP1
TDGF1;UBQLN1P1
NR5A1;POTEA
IGKV3-20;ANAPC1P1
OR1F1;KCNK9
LINC00454;HSP90AB7P
SLCO6A1;MAGEA2
RP11-204I15.1;HSP90AB7P
TMCO5A;XXyac-YX155B6.5
RP11-380J14.1;PYDC1
GS1-120K12.4;OR14J1
RP11-510C10.3;RP11-707M1.1
AC073464.4;LINC00589
RP5-839B4.8;RP11-989E6.8
RP11-312A15.2;PSG10P
SATB2-AS1;XXyac-YX155B6.5
RP11-790J24.2;OR4A19P
RP11-60L3.3;OR4K2
RP11-145G20.1;RABEPKP1
RP11-702F3.3;CTC-471C19.1
VN1R53P;SYTL5
RP11-1112C15.1;ZNF806
COL20A1;RP3-449H6.2
CHRNB3;C2orf71
SH3GL3;CLDN16
SI;C8orf22
RP11-1078H9.6;AC018890.4
OTX2-AS1;GNPATP
ZNF705D;RP11-691G17.1
POU2AF1;SOSTDC1
RP5-837O21.3;AMY1B
RP11-366F6.2;CTD-2545M3.8
LINC00550;RP11-466J24.1
OR5T3;KB-288A10.17
CCDC34P1;UBQLN1P1
RP11-491F9.5;XXyac-YX155B6.5
CTD-2144E22.9;SI
RP11-536C10.10;HSP90AB7P
RP11-593P24.2;HSP90AB7P
RP11-1123I8.1;KLK5
TAS2R1;RP11-1112C15.1
RP11-791M20.1;RP11-764E7.1
FOXA1;MSLN
RP4-668E10.4;HSP90AB7P
LINC01164;OR4G1P
RP11-495K9.2;ANKRD34C
PRKRIRP3;RP11-344L13.1
RP4-737E23.5;HSP90AB7P
GPR111;LCE1E
RP11-147K16.3;RP11-48F14.1
WI2-87327B8.2;RP11-1217F2.9
RP11-301G19.2;RP11-36D19.9
CTD-2311B13.1;RP5-1136A10.1
LINC00967;RP11-36D19.9
RPL7P18;AC005614.3
ETV3L;RP11-360O19.4
RP11-1217F2.10;RP11-1217F2.9
NCAPD2P1;HSP90AB7P
AC012593.1;OR4A21P
PABPC1P12;HSP90AB7P
ZBBX;RP11-314N14.1
HNRNPA1P33;RP5-1027O11.1
CNTN5;ZNF705D
EXD1;GGT2
PRR23C;HSPD1P15
RP11-19D2.2;RP11-517M22.1
TMEM151A;SLC17A1
OR8D1;TMEM61
RP11-138B4.1;ERICH1-AS1
RP11-560F18.1;POTEA
KLK1;OR4K2
RP11-124N3.2;STMN4
LINC00558;HSP90AB7P
CTD-2313J23.1;HSPC047
RP11-731K22.1;RP4-640H8.2
UGT3A1;HSPD1P15
RP5-978I12.1;OR4F8P
RPL7P33;RP11-432J9.3
RP11-633G11.1;RP11-438O11.1
CAGE1;RP11-115J16.1
RP3-334F4.1;GCSAML-AS1
NR5A1;RP13-346H10.2
RGS8;TMED10P2
GPRC6A;LINC00901
RP4-775D17.1;RP11-466J24.1
NBPF6;NBPF4
C6orf222;RP11-261N11.8
EIF4BP8;RP11-989E6.8
GABRA1;KB-288A10.17
CDHR1;KRT79
PRNT;RP11-691G17.1
DMRTA2;LINC00298
FAM131C;EEF1DP5
CTD-2272G21.2;RP11-989E6.8
IGLV3-16;ZBTB45P1
RP1-14D6.7;OR8B6P
GATA5;FAM47DP
CTD-2123J17.2;ATP2B3
HLA-DPB2;RP11-576D8.4
RP11-138B4.1;RP11-378I13.1
GPA33;RP3-497J21.1
TRIM60P14;POTEA
OTP;EXD1
SNX18P23;ZNF716
ULBP3;AC011737.2
OR7E37P;RP11-618I10.1
C4orf22;XXyac-YX155B6.5
UGT2B7;RP11-691G17.1
LINC01511;RP11-314N14.1
MOGAT2;MUC15
RP11-109J4.1;KRT79
CTD-2118P12.1;HSP90AB7P
LINC01007;ATOH1
RP11-1057B8.2;RP11-691G17.1
RP3-399J4.4;RP11-691G17.1
OR4G2P;FBXL21
AC010731.4;ZNF705A
RP11-511P7.4;RP11-758M2.1
MTND5P13;RP11-691G17.1
ATXN8OS;NHLH2
RP5-1177I5.3;TMEM61
F9;XXyac-YX155B6.5
ICE2P2;XXyac-YX155B6.5
RP11-325N19.3;RP3-497J21.1
KAAG1;MTRNR2L13
OR52L1;LL22NC03-27C5.1
CTD-2122P11.1;HSPD1P15
ZNF402P;OR4A21P
LINC00927;OR4K5
RPRM;FAM138D
SLC39A2;LINC00518
RP11-492D6.3;RP11-36D19.9
HIST2H2BD;SNORA71E
ERICH3-AS1;UBQLN1P1
SAGE1;RP3-334F4.1
RP11-3J1.1;GLB1L3
GPR123-AS1;CD5L
FABP7;SHC4
ANHX;POTEA
RP11-218F4.1;AC018890.4
RP11-643A5.3;LYARP1
AC087491.2;AP004782.1
LL09NC01-254D11.1;RP11-466J24.1
TRIML2;AC006994.3
AKR1D1;HSP90AA4P
LPCAT2BP;XXyac-YX155B6.5
EPHA8;KRT8P25
ZIM2-AS1;RP11-165H23.1
OR8S1;HSP90AB7P
ATP1A4;GABRA1
ANKRD35;NPBWR1
OLAH;RP11-115J16.1
snoR1;RP11-365D9.1
SFTPC;HSPD1P15
CDX2;RP13-580B18.2
POM121L2;RP11-165H23.1
NKX2-1;RP11-691G17.1
FAM46D;VEZF1P1
FOXL2;POTEA
UBTFL5;OR5BE1P
PTBP1P;RP11-367G6.3
WBP11P1;PRKRIRP8
RP11-138B9.1;RP11-314N14.1
CH17-351M24.1;AP005901.1
RP5-907C10.3;MTND5P13
CTA-992D9.8;OR4A19P
RP11-813N20.1;HSPD1P15
NF1P2;KB-288A10.17
RP11-382E9.1;RP11-707M1.1
OR4G1P;LINC00890
ZNF92P2;OR7E157P
OR3A2;POTEA
RP11-157L3.11;AC144835.1
RP3-347M6.2;RP11-691G17.1
OR52E8;OR52E5
NEK4P1;ZNF705A
BARX2;RP11-237N19.3
TMEM225;ZNF806
OR2T4;HSP90AB7P
OR2G2;ZPBP2
IGFBP1;RP3-334F4.1
FAM9B;PAGE4
RP11-69I8.2;PPEF2
GJA10;FSCB
C10orf126;PRKRIRP8
RP11-893F2.14;MAS1
RP11-265P11.1;Six3os1_5
C6orf223;WNT6
SPRR2D;LINC01566
DMRT1;LINC01192
NOL4;SCEL
C4orf17;STMN4
CPB1;TET1P1
LINC01378;LINC01192
AF064858.6;HSP90AB7P
GLP2R;CCNYL2
UBTFL2;RP11-475A13.1
TFF1;BLACAT1
PABPC1P9;HSP90AB7P
DHX9P1;KB-288A10.17
GOLGA6L6;ZNF806
KB-1592A4.14;CNN2P8
CTD-3229J4.1;HSP90AB7P
RP11-664D7.4;LINC01164
LINC00540;FLJ45079
NPY;PAUPAR
SLC9A4;RP11-327I22.5
HCFC2P1;UBQLN1P1
RP11-1134I14.2;RP11-81M19.1
IL21-AS1;FLJ45079
NIFKP1;RP11-989E6.8
C4orf50;LINC01443
RP4-673D20.6;FTMT
AF196972.4;PAGE4
HMGB1P13;NEUROD4
SDAD1P2;RP11-466J24.1
PRKRIRP9;HSP90AB7P
IGHV3-66;IGHV3-72
AC062022.1;POTEA
ELDR;XXbac-B33L19.6
RP11-447H19.3;HSPD1P15
CSH2;RP11-989E6.8
RPSAP15;AC011737.2
AMHR2;CH17-351M24.1
RP11-635O16.2;UBQLN1P1
AC003984.1;HSP90AB7P
RP11-629F19.1;OR11N1P
C1orf141;PRKRIRP8
LINC00880;CTB-186H2.3
OR52E6;LINC01322
SLC17A4;OR4A21P
RP1-203C2.4;RP11-466J24.1
RP11-739N10.1;CTC-525D6.1
ZSCAN5B;NUPL1P1
BMP10;RP11-466J24.1
CASC17;HSPD1P15
AC104297.1;KNOP1P5
PRLHR;LINC01109
MTRNR2L13;OR4K5
CXXC1P1;OR4A19P
IGHGP;IGHV5-51
CTD-2090I13.1;PRKRIRP8
AE000658.22;CERS6-AS1
RP5-896L10.1;AC018890.4
INSL4;HNF1B
OR4A16;DLX2
EPS15P1;POTEA
OR2L6P;KB-288A10.17
CTD-2544L4.1;RP11-691G17.1
ZSCAN5B;ZFYVE9P2
KIF19;BLACAT1
RP11-433A19.2;RP11-88E18.1
IGLV7-46;IGJ
KLK5;CPA4
SLC6A15;MOG
EPPIN;RGPD4
CCER1;CTC-321K16.4
RP11-489P6.2;HSP90AB7P
AC020956.3;RP11-466J24.1
AC079779.6;RP11-167B3.2
PCAT1;LINC01254
XRCC6P5;RP11-691G17.1
LCN2;SOSTDC1
RP11-760D2.11;AC006994.3
AC018717.2;RP11-466J24.1
PRR18;NCLP2
CABS1;RP11-618I10.1
RP11-546O6.4;LYARP1
IFNA6;GRM5-AS1
bP-2189O9.3;RP11-1217F2.9
ZSCAN5C;PGLYRP2
CTBP2P8;DAO
LINC00349;UBQLN1P1
MS4A12;RP11-45K10.2
SLC1A6;CTAGE13P
OR2T2;VN2R3P
RP11-409K15.1;RP3-497J21.1
AC009541.1;POTEA
RP1-140J1.1;HSP90AB7P
BIRC8;RP11-36D19.9
CSN3;NLRP4
SNORA8;SNORA9
RP11-91I8.2;RP4-640H8.2
KRT8P25;OR4A19P
MIR3663HG;RP11-466J24.1
DNAJA1P2;RP11-319E16.1
RP11-153K16.2;ADAM18
VAX1;RP11-513O17.2
OR2M4;PRKRIRP8
LINC01192;XXyac-YX155B6.5
LINC00486;RGR
TMEM40;PROM1
CTC-304I17.1;ZNF705A
CLCA4;AC016908.1
IGLV4-60;CTAGE13P
RP11-42L13.3;RP11-691G17.1
GPA33;FLJ42969
SLC26A9;GPR12
MAGEA2B;SLC17A1
KRT17;SOSTDC1
ALLC;PGK2
VN2R3P;HSP90AB7P
MKRN9P;FLJ36000
OR8F1P;RP11-36D19.9
RP11-132F7.2;RP11-279F6.2
CUBNP3;RP11-283G6.5
RP11-35J23.1;CTC-525D6.1
AC138430.4;OPCML-IT1
ZNF625-ZNF20;SRGAP2D
AGGF1P3;ZNF705A
OR11J2P;C20orf166-AS1
MAPK4;BLACAT1
PNLIPRP1;HSPD1P15
PGAM4P2;TRIM60P13
LINC00261;AC006994.3
AC092669.6;CH17-38B12.4
RGSL1;HSP90AB7P
LINC01322;OSTM1-AS1
RP11-101E5.1;RP11-466J24.1
HSPD1P7;XXyac-YX155B6.5
MAGEC2;RP11-21L1.1
CHRM2;FRMPD4
TARS2P1;UBQLN1P1
AMBN;C7orf65
TTLL6;DMRTC2
MC4R;NCLP2
AC093590.1;RP11-66A2.2
OR4K11P;OR5I1
RP11-148O21.4;FCRL2
RP11-560L11.1;HSP90AB7P
RP11-339F13.2;NCLP2
HMGB3P8;MORF4L1P7
MKRN3-AS1;CTD-3080F16.3
14-sep;OR4A21P
FMO9P;SOX1
TCN1;BAAT
RP11-561O23.5;CTB-88F18.2
TECRL;RP11-36D19.9
RP11-472K17.3;RP4-764D2.1
NRAP;STMN4
HNRNPA1P60;OR4A21P
IL17A;RP11-36D19.9
LACRT;RP11-467M13.3
RP4-663N10.1;RP11-555H23.1
RP11-132F7.2;RP11-1049A21.2
AC009974.11;FOXCUT
CLDN10;SPATA3-AS1
RP11-111F16.2;RN7SL228P
OR5I1;OR4A19P
SNTG1;HSP90AB7P
RP3-428A13.2;HSP90AB7P
RP11-438F14.3;TERF1P2
NPHS1;NCAPD2P1
MTND1P22;RP11-10A14.7
UPP2-IT1;RP11-114H23.1
GZMA;IGHV1-18
RP11-343J18.1;PAGE4
RP11-108M12.3;ZSCAN5B
OR11K1P;OR11H3P
PRH1-PRR4;IGLV3-1
OR9K2;RP11-466J24.1
RP11-809N15.3;ZSWIM5P3
CH507-236L23.1;HSPA8P6
IGHV1-69;IGHV3-72
RP11-133L19.3;XXbac-BPG308K3.6
RLN2;RP11-409K15.1
RP11-44F14.1;ZSWIM5P3
RP11-568G20.2;HSP90AB7P
HMGB3P8;RP1-79C4.1
IGHV4-34;SOSTDC1
LHX1;AC114776.3
AC021218.2;LINC01180
RP11-268G12.1;ZNF716
FABP1;AC083884.7
OR7E24;XXyac-YX155B6.5
LGI1;XXbac-B33L19.6
RP11-747D18.1;XXyac-YX155B6.5
LAP3P2;UBQLN1P1
MRPL48P1;HSPD1P15
ULBP3;KLK5
SPATA22;RP11-147K16.3
AC005014.5;LL22NC03-27C5.1
NELL1;PGA4
PNPLA1;LINC00410
TFF3;BPIFB1
RPS14P4;RP11-138E16.1
OR4K1;OSTM1-AS1
RP4-738P11.4;RBP3
SMYD1;ARPP21
IGHV1-24;IGHV2-70
DPP10-AS1;LCE1E
AC073055.2;AC018890.4
TNPO1P3;UBQLN1P1
AKAP8P1;LINC01322
RP11-204E4.4;HSP90AB7P
LINGO1-AS1;RP11-425A6.5
CASP14;CLCA2
MGARP;RP11-490N5.3
DOCK11P1;HSP90AB7P
RP11-19E11.1;SOSTDC1
IGLV2-23;SOSTDC1
OR1I1;OR4A19P
NFYAP1;RP11-174O3.3
AC152010.1;RP11-1112C15.1
AC000367.1;RP11-809N15.3
ACSM2B;XXyac-YX155B6.5
RP11-336F14.1;RP11-989E6.8
PPIAL4D;RP11-466J24.1
RP6-60B16.1;HSP90AB7P
MAGEB3;HSP90AB7P
OSTN;LINC01192
ERVV-2;LINC00397
RP11-588F10.1;RP11-466J24.1
AC078842.4;MC2R
RP11-109J4.1;SCEL
KRT5;SCEL
MTHFD2P1;RP4-781K5.4
AC012512.1;RP11-295K3.1
CAPN14;GABRG2
RP11-568J23.2;RP11-517M22.1
ATP5A1P6;RP11-466J24.1
OR2M1P;XXyac-YX155B6.5
OR4K15;OR4A21P
CTA-212A2.2;LINC00410
LINC01539;HSP90AA4P
RP11-309M7.1;RP11-707M1.1
IGKV1D-39;ANAPC1P1
LINC00221;RP11-1217F2.9
CTB-61M7.2;RP11-707M1.1
KB-1592A4.14;RP11-466J24.1
EN1;MSLN
DEPDC1-AS1;RP11-94H18.1
RP1-232N11.2;OR4C13
RP11-429B14.3;HSPD1P15
RP11-117O7.2;CTB-88F18.2
RP13-580B18.2;HSPD1P15
RP11-429B14.4;RABEPKP1
DYNAP;ZPBP2
MUC21;TERF1P2
RP11-405M12.2;HSPD1P15
CTD-2313J23.1;UBQLN1P1
RP11-379F12.3;IGLV1-47
SPATA31D5P;HSPD1P15
RP1-153P14.5;RP1-153P14.7
RP11-416I2.1;RP11-36D19.9
CTD-2300H10.2;ABCC12
ARHGAP42P5;RP6-24A23.8
RP11-196O2.1;SOX1
HOXD13;OR4G1P
RP11-420J11.2;ADAM20P2
ANKRD30A;SYTL5
RP11-646E18.4;XXyac-YX155B6.5
ZNF679;HSPD1P15
UGT8;IGHM
LINC01242;LINC01322
RPS15AP3;RPA2P1
OR5BH1P;DAO
SPOCK3;CTC-261N6.2
RP11-244H18.3;SPATA31A1
COL2A1;POU4F2
RP11-148O21.2;FCRL2
RP4-640H8.2;PRKRIRP8
RP5-865N13.1;HSP90AB7P
FLJ33581;RP11-691G17.1
RP11-1090M7.1;ZSCAN4
TMPRSS4;CRISP3
ST8SIA3;UBQLN1P1
ADAM30;XXyac-YX155B6.5
CTD-2207A17.1;HSPD1P15
EXOC7P1;RP4-665J23.4
RP11-211G23.2;RP11-575N15.1
RP13-895J2.3;OPCML-IT1
OR8B1P;NPM1P41
GLUD1P9;MYF6
MAPRE1P3;LINC01189
RP11-251P6.1;HSPD1P15
ALX1;IL22RA2
SLC25A5P8;OR8G5
MGC50722;AC097468.4
RP1-232L22__A.1;ZNF705A
FUT5;RP11-244H18.1
RP11-411K7.1;KLK5
IGHV1-2;IGHM
MEI4;PRKRIRP8
MKRN3;MUC15
CH507-528H12.1;GAD2
AC006552.1;HSP90AB7P
VRTN;RP4-555D20.1
FAM8A6P;RP11-167B3.2
RP5-842K16.1;LINC01206
SLC17A8;HSP90AA4P
CICP24;HNRNPA3P14
KNOP1P5;HSPD1P15
NEUROD1;HSP90AA4P
RP11-305P22.9;NHLH2
AC073055.2;MAGEA1
RP11-66B24.1;RP11-138E16.1
PNKDP1;MRPL48P1
SLC25A52;RP11-466J24.1
XX-C2158C6.1;XXbac-B33L19.6
AC002069.6;NLRP8
AC010127.3;TOPORSLP
CXCL5;CHODL-AS1
RP11-206M11.7;TMEM161BP1
SMPD4P1;NAT16
RP11-56H16.1;FAM47DP
MTUS2-AS1;IL19
AP000708.1;RP11-1167A19.2
IGLV1-44;PI3
SOX21;HSPD1P15
TRIM53AP;HSPD1P15
AC073072.6;POTEA
ANXA8;BLACAT1
AC144833.1;ATP5F1P2
OR8G2P;LINC01322
LINC00488;UBQLN1P1
P2RX2;RP11-414J4.2
RP11-566K19.8;CTD-2090I13.1
RP11-115J16.1;RP11-513O17.2
RP3-335N17.2;ZSWIM5P3
GLYCAM1;ERICH5
FLJ42102;RP3-497J21.1
ATXN8OS;ZSCAN4
KRT17P2;MYT1L-AS1
SEMG2;RP11-691G17.1
PABPC1P9;RP11-449L23.3
RP11-607P23.1;KLK5
LINC01289;RP11-158D2.2
EIF2S2P2;HSPD1P15
PABPC1P13;KB-288A10.17
RP11-344G13.1;UBQLN1P1
NMU;DEFB1
KRT6A;MUC15
PASD1;HSPD1P15
RP3-326I13.1;LYARP1
IGKV3D-15;IGLV3-19
RPL3P12;RP4-781K5.4
AC073869.7;RP11-897M7.2
RP11-635N19.3;GPR12
RP11-467P22.5;NXPH1
OCA2;IGHM
BRD7P6;VN2R3P
TCEAL2;RP11-566K19.8
PRDM13;RP11-115J16.1
AC012361.1;RP11-691G17.1
CR848007.5;ZIK1P1
FDCSP;BLACAT1
RP11-112N13.1;PKP4P1
RP11-180K7.1;SSX1
CYP4Z2P;SOWAHA
SALL4P1;C2orf71
ATP5G1P6;LINC00518
OR2J2;HSP90AB7P
RP11-436D23.1;RP11-314N14.1
RP11-474D1.3;LINC00442
RP4-568B10.1;DNAJA1P4
AC092646.1;RP11-989E6.8
OR4A21P;PRKRIRP8
SMIM21;RP11-691G17.1
RP11-1220K2.2;RP11-115J16.1
MTND2P21;GJA10
CHIA;HSP90AB7P
HAND1;RP11-1112C15.1
FGFR3P5;CTD-2034I21.2
AC010729.1;CHRNA5
LHFPL3-AS1;HSP90AB7P
ERN2;HSPD1P15
RP11-515O17.3;HSPD1P15
RP11-463J7.2;XXyac-YX155B6.5
RP11-168K9.2;RP11-66A2.2
RP11-805F19.3;RP11-344E13.4
SLC4A1APP2;XXyac-YX155B6.5
OR8S1;FAM91A3P
CTB-43I4.1;AC006994.3
CTD-2542C24.2;KRT223P
KRT42P;HSPD1P15
NXF2;ZNF735
PRR9;IL36G
FAM230B;RP11-280O1.2
EIF4EP4;RP11-20F18.1
OTOG;IL19
OR4H12P;CTD-2311B13.5
RP5-1185I7.1;RP11-136K7.2
SP3P;HSP90AB7P
RP11-805F19.3;STMN4
RP11-309H21.3;RP11-66A2.2
POTED;RP11-16O13.1
GRID2;AC016908.1
OR4A21P;NCLP2
NRSN1;LLNLF-158E9.1
AC008060.7;ZNF492
TLX1NB;RP11-15H7.2
KLHL1;HSP90AB7P
LINC01541;OR4A21P
HERC2P8;SNX18P23
RP11-8L2.1;LINC00645
RNASE9;CCT6P4
RP11-20L19.1;RP11-897M7.2
ABCC12;RP11-136K7.2
RBMXL2;HSPD1P15
RP11-390F4.6;RP11-472F14.4
LRRC31;CEACAM5
CTD-2143L24.1;SALL4P5
ZIK1P1;RP11-1112C15.1
ANKRD1;ANKRD30A
EXOC7P1;RP11-466J24.1
OR7E154P;OR7E125P
MDGA2;RPA2P1
NR1I2;OR4A21P
PSG1;PSG4
MAGEA6;DMRTC2
ABCC8;BLACAT1
MIMT1;HSPD1P15
CWH43;SOSTDC1
RP11-73B2.7;RP11-691G17.1
LYPD8;RBM46
CDC20B;FOXJ1
UGT1A5;UGT1A4
RP11-263G22.1;UBQLN1P1
RP11-113D6.10;POTEA
HNRNPA1P66;VDAC1P9
RP11-189G24.2;AC111186.1
RP11-299J5.1;RP11-576D8.4
OR8G7P;PRAMEF26
RP11-631M6.2;RP11-764E7.1
C17orf99;SPATA3-AS1
RP11-24P4.1;HSPD1P15
KRT13;RPL7P28
MMP7;MSLN
GMCL1P1;PPIAL4D
RP11-1217F2.7;POTEA
RP5-1070A16.1;RP1-232L22__B.1
LINC01320;RP6-24A23.7
RP11-1437A8.4;NCLP2
C7orf33;RP11-244H18.1
OR4A1P;MTRNR2L13
CTAG1B;TRIM60P17
RP11-343B22.2;OR4F17
RP11-267D19.2;AC006994.3
RP11-309M7.1;RP11-399F4.1
FETUB;RP11-48O20.5
LINC00589;UMOD
LINC01115;LRIT2
CYCSP6;RPS10-NUDT3
KLK13;FLJ41941
CLDN16;OPCML-IT1
TRIM71;RP11-513O17.2
AC005537.2;LHX8
CCNA1;C1QL2
BPIFC;SPRR2A
LINC01443;AC011516.2
COL26A1;RP11-115J16.1
LINC00371;HSPD1P15
FAM230C;NKX2-1
RP11-683O4.1;CTA-796E4.5
DUSP9;KRT16
FOXI3;RP11-115J16.1
NLRP8;GRM5-AS1
REG1B;RP11-138I17.1
SNX19P1;CTD-2545M3.8
CHP2;ACER1
RP11-184J23.2;STMND1
EEF1A1P42;RP11-267D19.2
CIR1P1;RP11-85L21.5
CCL20;IGHV1-18
IGLV3-25;BLACAT1
RP11-260A9.6;RP11-314N14.1
SLC30A2;RP11-205M3.3
RP11-244B22.1;XXyac-YX155B6.5
EXTL1;KRT81
RP5-940F7.2;MTRNR2L13
ZNF804B;SOX2
AC012354.6;AC007381.3
LBX1-AS1;OR2M2
PRMT8;RP11-136K7.3
LINC00517;RAB6C
CHGB;ST8SIA3
MMD2;HSP90AB7P
WFIKKN2;RGR
SPRR2E;SPATA31A3
LINC01446;RP11-646E18.4
OR10D3;RP11-4L24.1
REG1A;FAM138A
LINC01502;RP11-466J24.1
KRT38;XXyac-YX155B6.5
E2F6P3;RP11-24P4.1
MTND2P6;FSCB
HTR2C;RP11-1217F2.9
GLP1R;IGLV1-47
RP11-64I5.1;LINC00890
RNU5A-8P;RP11-78A19.3
CIR1P1;RP11-683L23.1
FAM69C;ZPBP2
GS1-69O6.1;EEF1A1P36
DKFZP434K028;RP3-497J21.1
DACH2;POTEA
GPR98;RIMS1
RP11-360O19.4;HSPD1P15
FKSG62;AC005152.3
RP11-81K13.1;ELK2AP
PCAT18;CYP2B7P
RP11-1220K2.2;OR2S1P
PWRN1;XKR3
MUC17;UBQLN1P1
HNRNPA1P60;RP11-1217F2.1
FAM26D;SALL4P5
SERPINB13;LINC01254
CTB-147C13.1;TRY2P
AC023128.2;XXyac-YX155B6.5
ANKRD30B;RIMS1
KLK8;BLACAT1
GAGE1;LINC00442
ATP13A5;KLK5
RP11-316N24.2;OR4A21P
HLA-H;TNFSF12-TNFSF13
FGG;NTS
KRT2;FAM19A3
OSBPL9P1;HSPD1P15
MUC2;RP11-989E6.3
CCL7;EIF2S2P2
NCCRP1;MUC15
AC012078.2;ZNF840P
PROKR1;SLC9A4
MMP1;KRT16
RP11-760D2.10;MYO5BP3
RP11-20I23.3;AP000235.2
OR6C69P;MTHFD2P1
TMEM161BP1;RP11-136K7.2
IGLV3-1;SOSTDC1
GATA3-AS1;IGHV2-70
MAGEB2;OR4A19P
CTD-2555C10.3;FTMT
ARPP21;PRKRIRP8
CYP11B1;HSPD1P15
KRT18P46;RP11-314N14.1
NXPH1;DMRTC2
MTND5P9;RP11-115J16.1
CTC-281M20.1;PPEF2
POM121L8P;RP11-252P19.1
AMER2;C2orf71
RP11-760D2.13;RP11-358L22.2
RP11-51L5.5;RP11-989E6.8
IGKV3-15;SOSTDC1
TMEM161BP1;CEACAM5
IGHV3-48;IGHV3-72
RP11-736N17.4;MSLN
RP11-471N19.1;HSP90AA4P
XAGE1A;RP11-314N14.1
POTEKP;TMEM161BP1
FAM3D;IGHV1-69-2
AC093642.1;MSLN
CYP4F27P;CPLX3
CHODL-AS1;LINC00707
RP11-214L13.1;RP11-267D19.2
PGK2;LINC01254
CSAG3;OR52N5
RP11-569G13.3;RP11-115J16.1
KCNC2;RP11-673E11.2
ASZ1;ARHGAP42P1
SNORA61;FGF7P1
CYP4Z2P;CEACAM6
ZNF804B;KCNJ3
ATP8A2P1;KCNG1
