gene	Primary_1	Primary_3	Primary_4	Primary_5	Primary_6	Primary_7	Primary_8	Primary_9	Primary_10	Primary_11	Primary_12	Primary_14	Primary_17	Primary_18	Primary_20	Primary_21	Primary_22	Primary_23	Primary_26	Primary_27	Primary_28	Primary_30	Primary_32	Primary_33	Primary_34	Primary_35	Primary_37	Primary_39	Primary_41	Primary_42	Primary_43
RANBP20P	5.80381578389249	8.58926179512882	4.66701822816837	9.35908481205091	3.63205175777501	7.56757146514139	6.59736972502354	2.25172556131795	6.39540648187135	6.98771117538617	3.40050031737796	3.29319580040183	6.25632243003702	2.27659715322006	3.20322888493078	2.29278513661294	5.31313184933848	5.49025700629453	1.65246198025219	2.70932729934453	0	2.91378704333187	3.2863226444334	0	0	0	1.65353686437157	4.88768174738988	3.61623105448157	6.95069453491033	0
C10orf82	1.80478186462561	6.62293947224877	2.55533598845618	2.59401828389831	4.01645345203297	2.93734054357715	6.74788211061295	3.37938576806917	4.28255469856226	7.19669984044676	1.54149256895407	0	1.74623272279612	2.75663209572117	3.20322888493078	7.96576705589504	5.16515512688753	8.51082000496949	5.70824384109774	4.97594844966409	8.11994315428849	2.09354965100785	9.41331829619391	7.7748630678646	6.00429469451013	8.91386860451041	4.18335290931315	4.04905936651353	5.11916094760164	7.48312583644285	0
LINC01247	5.59638366697358	8.84020073768706	2.55533598845618	3.76494598332799	2.26179406757368	4.78868144411328	7.94190886270321	2.73200474196427	4.98955911295667	1.34122135232853	2.75122057914079	0	0	1.54566526705939	0	0	6.06364658038331	5.01609439436462	2.39876195970163	2.70932729934453	4.21286880938996	2.09354965100785	0	0	0	0	3.26065179654427	0	1.93090346251507	8.14572433438141	0
MIR7515HG	3.45615602121866	9.00336125629611	4.17577814583562	3.76494598332799	1.53502648949687	5.70209986501101	8.46096268165464	5.04358211305505	5.81723077828913	2.4856771251544	3.11166907270782	2.65115224119369	1.74623272279612	2.27464131282766	1.40164979922403	0	6.82521229790566	5.76315352623526	0	1.91459632442814	3.52685873765525	0	0	0	1.88008406188698	0	4.00200735010998	2.34593498119848	3.61491664934232	8.20691158052116	0
AC098973.1	5.16642165551495	8.28528603561714	1.78199819990659	3.0970495515722	5.21182261865343	2.93734054357715	7.46505044888892	0	4.03427073552875	2.4856771251544	3.3998239634553	6.19343796330629	0	6.31641459536462	5.3940642616345	1.56071776797159	7.13467982002649	4.70526948004022	0	1.91459632442814	3.52685873765525	2.09354965100785	0	0	0	0	4.18335290931315	0	2.72811165331832	7.08713740468138	0
SCNN1G	8.37795020335316	8.58926179512882	9.27731413821818	9.36288700827191	4.78508624360895	8.74637553828524	7.32836322126948	9.15740248209515	9.9037668860707	3.11574676724115	7.4022791589283	6.58601979306272	5.43917927534746	6.70938543079857	4.58427078205872	3.66676051328363	6.82521180553524	5.38428052489273	5.64804255722321	4.84302060499654	0	4.11601904074975	5.08048004232738	1.76372225800658	1.88008406188698	5.18179074657393	0	3.72810477021785	6.15630510587583	6.79998673955364	7.68345788257107
GMNC	4.69697491670751	8.51905986124191	3.7219312833652	4.21972855543037	0	4.04788336416035	7.12329271566551	2.25172556131795	4.98955911295667	2.02407652522584	3.63989551034095	3.29319580040183	0	4.03166803235013	2.09898232510768	0	7.45455315435065	5.2716789207274	0	2.70932729934453	0	2.91378704333187	1.6731292497569	0	0	0	3.79454481308919	0	3.23860606726165	8.64303879992276	0
RP11-576D8.4	4.69697491670751	8.1981121901337	4.80736592823304	6.53774666199731	0	5.60931466767417	6.23905034476757	1.52670019170299	5.12292838405052	2.4856771251544	4.02570572044256	6.99161502019217	3.67514627835871	1.54566526705939	0	1.56071776797159	5.44733269084443	4.86903660015347	1.64927153337381	0	0	0	1.6731292497569	0	0	0	0	3.19657482622099	3.61491664934232	6.95069453491033	0
RP11-386G11.10	9.04844138110884	11.9587636887168	9.31576920371052	9.98459323221396	4.55872229669784	5.54997874805786	7.19932212785843	4.00450906950943	7.44151756125687	4.54377218070308	6.58655399002136	4.21766702515483	5.12085274160691	6.12825788530303	9.4329526053871	3.44496823853974	5.27158762916803	5.69144539401094	5.24708602045156	4.92690752135545	7.83311113642471	8.89746504339152	5.15201288372072	12.0044863928757	10.5146849336911	11.2090849853979	7.08728589021705	4.75557534553594	5.02368806929427	12.4553020037478	7.78697323634243
RP11-266O8.1	0	9.84820042804102	5.95362751721032	6.05509031886216	3.63082816440191	4.39093855748628	9.01517169479014	3.09170833492787	4.28255469856226	7.97146389601771	4.32980893900269	2.17668355353493	5.1827799981569	4.89679165099795	3.43991728718151	1.56071776797159	5.16515512688753	5.48872614575702	4.33847927109635	3.89243139263597	2.17273384553863	0	3.2863226444334	0	7.0188822361869	0	4.74160052146723	6.25837016643991	4.71789258989091	7.53176462920293	0
CHODL-AS1	8.70548886748584	8.13692521349327	9.74331400462395	6.66896449548567	7.08484626190454	6.17072191119142	6.59736972502354	4.43921536500856	11.1843517615535	6.51547554436637	9.06111858212055	5.31224320595552	7.92804945885112	5.29967443343379	3.82133094555046	1.56071776797159	5.57010555014779	9.44536551889194	2.88952346358851	6.84012841927369	0	4.36511951476905	4.21042352705299	0	5.77133895943907	5.04825641847177	4.48931150658738	7.73716402029236	5.97463619575352	6.33547255881262	3.05413922188965
AARD	11.9804564261664	14.0455460930991	7.02534055861651	14.5535265852276	10.2110523037645	12.8451103524506	12.2908084161989	10.4499505774087	12.4186035969836	11.5430136094998	9.15115269166529	12.5736629917333	12.6048995934489	12.5697824656349	6.8775542543758	8.37721477342436	7.86753332171917	4.86903660015347	6.5373013774663	10.3597708503475	7.92543851759979	9.71573552923004	12.7739205524654	5.2976206040277	8.54555971812071	7.01517925297937	8.24598803499976	9.41576480201048	6.82677276254139	7.90847550925432	8.79118860672596
OR8B3	0	6.58217992405823	2.55533598845618	0	0	0	6.62176792992626	7.40292849998257	0	1.34122135232853	1.54149256895407	5.62437009857754	0	6.97534745082887	1.78582665400967	0	4.34897094061558	4.52050325216447	0	0	0	0	0	0	0	0	2.40383469288364	0	4.40458829029386	5.71179046916808	0
SLITRK3	0	8.89666237910394	4.17577619889747	3.76494598332799	3.63082772300872	4.66789190502342	7.12329547025826	3.37938576806917	5.65050033363961	1.34122135232853	3.3998239634553	3.00759925434649	1.74623272279612	8.25825238639701	1.40164979922403	1.56071776797159	6.77503953417332	5.84413567293041	0	4.53360648639382	5.836439777626	3.81474271358997	1.6731292497569	0	0	2.89097052234227	4.74160052146723	5.91208732618071	5.23144037343286	8.70797390496895	0
ZIC4	7.45585039626601	10.0105084968492	9.29422814918386	9.62923242637925	4.45136363043618	9.29240955490753	7.97281018751122	8.3836311395017	9.26768864982166	3.73001509725754	8.09943596176905	8.19600467471211	9.35156614351482	4.19175827294887	4.25265706498395	4.71973461721827	8.16892635299496	5.38428160812225	7.76030099718411	5.31401557386158	4.21286880938996	4.11601904074975	5.43890646935625	4.4957962442991	2.66946453230511	0	7.94045225719028	3.48668143648035	1.93090346251507	9.24878745286865	5.36396077188663
RPL37P3	5.26327668724791	3.72192962911667	6.91303373020618	4.56498851834546	5.48067107855263	0	4.08504449137865	2.25172556131795	8.10248298034624	3.73001576482688	6.20195318774042	2.65115224119369	5.90376971644548	2.75663045687807	0	0	3.12950915675467	6.87071289482626	0	4.53360648639382	0	0	0	5.11020606272926	0	0	0	4.55221947400104	1.93090346251507	5.96231055714291	0
CHRNA7	8.12091508301124	8.02451805496472	9.19189680198894	6.2471040062379	5.52751386789437	7.58148530641996	6.26264062634486	6.16979873084589	8.83545470969826	8.05175069151062	8.53689102035759	0	0	6.1232541884819	4.32555217833822	6.32019334352771	8.39682321864044	6.33193448781058	4.43179579666044	6.58371308955145	6.82339541595557	4.2541428430755	7.35356929768754	6.07876491052824	0	0	7.07240030921934	5.82186119986202	7.18515258638973	8.10792144419707	7.16456225330831
NKX2-5	5.80381900409393	7.74425547461565	4.79852951111879	7.20061157896967	5.13598114148636	0	5.04190475440666	3.37938576806917	0	7.36720786289977	5.86613093573529	5.1064653699765	4.47205390797807	2.27464302959197	0	6.37330440130128	0	3.75953867255908	3.78873924383672	0	0	0	1.6731292497569	0	0	2.07342486148918	2.89493783340737	1.60499587839962	1.93090346251507	5.64615735507103	0
PVALB	0	3.72192962911667	1.78199819990659	0	1.53502725367356	1.68705763672302	4.78760025686763	2.73200638556915	2.02748140632242	2.48567702727421	1.54149256895407	1.46496231578308	1.74623272279612	0	2.09898221128347	9.79482717465773	3.65844574483587	2.04820073663749	4.33847927109635	1.91459632442814	3.91026152298836	0	10.9512168578858	5.00649560033941	0	0	2.4038375727753	0	5.43276563197032	3.73009349866343	0
TNNI2	0	6.53080736454675	7.66845154633318	2.59401828389831	3.83648595212954	6.71890517040938	5.61219269992577	5.46822536466096	6.76411034740672	9.02488933323061	0	6.22773393588243	4.6175417307888	1.54566526705939	4.76937856503028	3.13750729606465	5.57010555014779	2.04820073663749	7.71700364135472	3.59458824819774	2.17273384553863	2.09354965100785	3.57836852340975	0	6.56732991650051	0	3.5521555059516	4.67261705322045	3.23860606726165	7.90847550925432	0
DCANP1	6.94415317615417	0	7.55952395645333e-05	3.16000576660982	0	0	7.06239564271079	0	0	0	0	0	0	0	0	0	0	4.20779486683711	0	0	5.00071398439252	0	4.67432627963801	0	3.66480000384933	0	0	0	0	8.28712881073453	5.5788465602682
LCN2	8.06518922365197	11.0309858821565	4.91973034254833	9.80607755132958	7.0018222315216	10.3562279279271	7.42091326492367	8.7416226195203	8.48350589500212	7.40686225428554	8.99781695764329	11.2963916299449	8.44919673894917	9.97825000577596	7.90143828089834	9.45337661922136	7.052821865642	7.74309265889951	8.06659636364282	6.39408046364561	5.17343660572492	2.91378704333187	2.42709958392344	6.66704954992953	5.62226773476078	3.79029095020556	7.75223948469157	10.3995227164295	4.1600839271479	6.79998991678354	0
DLX2	0	6.0890123380637	5.77237333978956	4.56498851834546	0	3.83995546995947	5.89632803869872	3.61912703282074	3.35484351835935	1.34122135232853	4.32980893900269	7.84469849616034	1.74623272279612	4.03166803235013	0	3.13750729606465	5.31313325585888	4.70526948004022	0	3.59458824819774	2.17273384553863	9.49829169250682	2.42709958392344	3.40366648935898	3.84848026667046	6.02629300300642	4.62096383168042	0	0	8.57504267651174	0
RP11-553A10.1	4.20604481666868	7.93606352899096	2.55533598845618	4.01018376981486	2.26179406757368	3.30450706344147	5.61219269992577	3.37938576806917	4.03427073552875	2.4856771251544	4.32980893900269	10.8815442128184	3.38118028286028	3.85156977335885	3.82133094555046	3.13750729606465	6.22184126414309	2.86231187572146	0	5.09765398118535	0	2.91378704333187	1.6731292497569	3.69806908264129	0	2.89097052234227	10.32197277942	4.11566507709823	1.93090346251507	7.432785247276	0
AMER3	0	7.82406276984569	2.55533598845618	1.81512049711824	2.26179406757368	2.93734179793361	6.4293077281004	1.52670019170299	4.03427073552875	2.02407652522584	2.75122057914079	2.65115183675043	0	0	0	3.13750729606465	5.68324493097757	5.2716789207274	3.5464341275445	0	0	0	8.31475382316382	0	0	5.95345340321367	3.5521555059516	0	2.72811165331832	7.66856005275438	5.59957145807063
OR4F17	0	8.54600403923745	0	7.09444052338198	1.53502648949687	6.42291263356637	7.6649529473785	2.73200474196427	4.03427073552875	2.02407652522584	3.26292887334024	0	1.74623272279612	0	2.09898232510768	2.77610762281764	6.61312120540568	5.7631531928578	0	2.70932729934453	3.52685873765525	1.39724681866095	3.2863226444334	0	4.65126484919877	0	4.56973536091454	2.34593498119848	3.72577619950075	7.47925456900058	0
SPATA31A3	2.2124169264883	8.76369478977548	2.74223624437599	4.65283386037213	0	4.54639292463661	7.55001378090979	0	0	0.684630179573808	2.11080080908271	0	0	0	0.629794514561445	0	5.60979416393498	5.58286567684158	2.38454578531048	0	0	2.42006575247198	0	0	0	0	3.76129415505862	0	4.1271965094983	6.62848020523096	0
KRT18P12	0	0	4.12534515853453	6.405880091857	4.73599474606549	6.83692836142751	7.5910882752246	5.69484513961857	7.18322779666852	5.77039782795324	6.11180901216898	5.27978322689324	6.73126860438781	4.22374179043829	4.59922336312253	0	0	4.47818403376951	3.73235965874657	2.84014934743734	5.31286298933566	3.52488354918583	2.31496848095116	0	0	0	4.85311632451614	4.85149654444186	5.93679835471029	0	0
OLIG2	6.85440853834122	7.0783794288901	4.52049889288626	7.74890121405877	3.10295202694408	6.55826359453458	5.04190242283713	6.14173206188408	7.41134890048732	2.4856771251544	2.26960476216933	3.91499504631821	6.57277683252628	3.85156977335885	4.67979497802173	5.24982869280387	4.04463294693409	5.14953911705954	2.88952346358851	1.91459632442814	0	2.09354965100785	1.6731292497569	0	0	0	7.72323012257622	0	2.72811165331832	7.43278832088475	0
HRK	9.22161038109122	9.84819976001201	9.7309474408288	10.8294363856076	6.43307943167204	8.26378474459355	10.2015947905085	7.11199142657082	7.33091748476327	8.99917811983553	8.34811620404933	7.28475048955934	7.87114487345208	6.59945660222652	5.14904565575371	6.26772688726255	8.04737826328096	7.95847171460276	5.30237529740972	5.58770740253278	0	2.09354965100785	7.36788929343233	4.89475832207786	7.75139253066247	8.54390651284071	10.3340150309564	8.1119896765468	6.26583572467847	8.29408790595492	0
RP11-387A1.6	0	8.09608820668169	4.86644810637808	0	0	3.7333260353103	7.31406533992394	3.03354023752958	4.80685946910144	0	2.68407632663393	2.95799576066476	0	0	2.23970955642911	2.7452824799245	6.22183901673624	5.35072589542107	3.61325458761346	4.93238735943954	0	5.02836044445663	0	0	0	3.79029095020556	4.97225596729383	0	3.56872290513213	7.51195148217776	0
PAUPAR	0	8.2277592759275	0	4.56498851834546	4.17643748627398	3.30450706344147	6.42930594577259	7.34685425055946	5.55930441464963	3.11574676724115	6.34447546051525	2.17668186804505	0	1.54566526705939	0	3.66676051328363	5.00024733832916	4.86903660015347	1.64927153337381	3.21881980034657	0	2.91378704333187	0	4.15138138309333	0	0	4.74160052146723	0	3.91309957461656	7.62438620528395	0
KRT75	3.08428369120351	6.43238575450354	3.7219312833652	2.59401828389831	3.10295202694408	5.7020990652359	6.23905034476757	7.36162026243507	3.7341893304139	4.03003339498282	3.9702130539896	4.63874630599598	3.01157463943526	7.44082593177983	5.00892931205092	2.29278513661294	5.16515512688753	5.48872634720867	0	0	0	3.43348116643645	2.91975324488991	0	0	0	9.54555675650398	2.34593498119848	0	6.22148333821876	0
14-Sep	3.75155117574225	8.03998554418568	0	0	0	1.68705763672302	6.14322022019469	1.52670019170299	4.28527785170967	2.02599555152721	3.84565919514037	9.03684529946294	0	0	1.41032110160095	3.13750729606465	6.77504004528531	5.39190768317546	0	3.59676999323759	0	2.91845292014755	0	3.03336900558365	0	0	4.00357151972081	2.83306139595325	3.24678199036133	6.09770902168564	0
RP11-848G14.2	8.11219441182513	9.16475792276587	8.81117333478715	8.68232159589397	7.96281257294034	8.69940375342211	8.43936161665314	8.65764669923441	6.90168469043136	8.37378612113448	7.03270074750405	8.53548695508197	8.7964629366524	8.92731791549501	7.97230720480128	9.39217277955371	8.59040213882601	7.78316932958698	8.11041080705494	8.63304552851536	9.86950908384384	9.13415564293035	8.97292179458931	0.208254565509412	0.249189410075622	7.77389076155733	9.31766092634081	0	8.85058443899766	10.1000898999209	9.48238126501804
ZNF488	4.69697491670751	8.25680936820721	7.38243790150562	6.66896449548567	6.30040634501036	6.80735053471226	8.66395850165747	4.77281729871913	7.15520832907438	6.87722867897225	6.23892530562855	2.65115224119369	5.43917927534746	5.61425826054036	4.37186722070527	2.77610762281764	6.43070490822371	5.01609439436462	1.64927153337381	3.59458824819774	2.17273384553863	0	0	0	4.48849877533385	0	5.38455942065879	2.83306139595325	4.37090170964525	7.32651220376104	0
CDH7	0	10.3098084253836	3.4270846441599	3.46930784364231	0	5.8757773484308	8.68276944180303	6.59908408852716	5.65050386836856	3.88780938934981	4.89065802667343	4.46771973332815	1.74623272279612	6.88365212687562	4.93341465450428	7.18289511954781	7.5471496068734	7.53929991064184	3.99614149289007	1.91459632442814	5.30729982558951	6.67676338343361	4.76917343936137	5.98388311706493	0	2.89097052234227	3.7945445895564	2.34593614014475	6.15630624387408	9.60759354699074	4.9176083415312
MIA	7.41427215707747	8.25680965591859	6.7591152481082	6.70424360253964	3.63082772300872	6.59185286438078	8.60600178838849	6.20523720650182	8.06981275458461	10.6958251444358	7.85895862014417	10.3115162222107	8.0988666533225	4.33584521984311	4.85372633193672	5.09381780461637	5.68324601923326	2.86231187572146	3.25504875089862	4.34983298912726	0	5.32968428513734	4.76917309176463	0	4.93029338416302	0	4.74160052146723	6.78971342910749	5.33561096993687	4.67467968887449	5.89354088078149
TMCC1P1	4.82941304102386	8.2277592759275	0	3.46930784364231	0	4.22958373230531	7.42091147168983	1.52670019170299	5.55930441464963	0	4.02570572044256	2.65115224119369	0	1.54566526705939	0	1.56071776797159	5.78815325528912	4.06000343356218	0	0	0	0	1.6731292497569	0	0	3.40959992005586	7.4139421078688	2.34593498119848	1.93090346251507	6.09770902168564	0
KCNK9	3.45615602121866	8.8592669796245	4.66620079392367	10.3225996573708	0	5.63922782560528	6.42930683702047	4.43921549069816	5.73627602593819	3.88780938934981	4.18575521410539	3.73594866025556	5.08607863626991	4.80071420030811	4.12270190287485	2.29278513661294	6.06364791789185	5.27167974046613	1.64927153337381	4.13918511267086	0	0	4.02886872606573	0	0	0	5.05270259217187	3.19657482622099	4.86440360048699	8.11412554698883	3.58000958966061
RP4-678D15.1	4.15716748305667	5.0898611619481	0	4.57467725381965	5.68133237051478	0	0	1.16425442812854e-06	5.09987867247264	0	5.65667236031919	0	3.8085831960007	2.99303331244701	6.0323731446753	0	4.81680955015794	5.88774115195211	8.35819095545635	3.49160441069758	0	3.4460249634869	3.02703691980352	2.47940160512518	5.01144907565858	5.9042903942979	0	5.78201168559072	6.42404966461728	0	0
MIR205HG	12.0884970204096	12.498743508548	12.8444404104272	12.491647595083	12.9125935902884	11.605323185991	12.7580820785966	9.02820898653821	14.5537644772509	11.8096711667006	11.9639399836892	5.31224403709834	7.7019899201786	13.3709735733251	11.2039362438122	9.48905070616154	14.5448658983746	15.1100162775307	3.25504875089862	11.4548630638419	11.1844509062806	10.4202555209961	9.99590859870859	10.8215960340915	12.8762165962674	6.39968611358217	11.0666900009801	11.7768766916476	13.4185073872196	11.5334222993475	12.2192051093224
RP11-526P6.1	3.75155117574225	6.0890123380637	0	0	0	1.68705763672302	0	1.52670019170299	0	1.34122135232853	2.26960476216933	2.17668186804505	0	0	0	0	0	4.06000343356218	0	1.91459632442814	10.1022985569604	7.62262628290222	0	3.69806908264129	0	0	0	1.60499587839962	0	6.0977103140816	0
XAGE2B	0	8.69916908911971	0	1.81512049711824	7.64589932543744	0	3.54197131876226	0	0	0	0	6.61221894109353	0	5.96394502323452	0	0	2.2856051664766	0	0	0	0	0	0	0	0	0	5.52565651862009	0	0	0	0
RP11-30J20.1	3.75155117574225	7.57003786690938	1.78199819990659	3.46930784364231	0	3.30450706344147	5.76124335719529	4.16441188897618	4.28255469856226	2.4856771251544	2.75122057914079	0	2.51339668335304	3.11728716670991	2.09898232510768	7.76454413476632	5.78815426695789	5.01609439436462	7.01352023778599	0	2.17273384553863	0	8.64960656648793	0	0	0	5.65417522330177	1.60499587839962	1.93090346251507	5.8128777243506	0
AP000432.3	5.26327668724791	8.74089002730153	3.7219312833652	5.75212487976642	4.68219053520025	4.90013798203312	5.89632674913984	5.19943493268013	6.76410691230802	5.35314991771526	6.04379226300325	6.32598567805108	7.81190329260917	1.54566526705939	1.40164979922403	0	4.34897094061558	4.52050325216447	1.64927153337381	1.91459632442814	0	2.91378704333187	1.6731292497569	0	0	0	1.65353686437157	4.27631347715024	1.93090346251507	7.15080634435706	0
SYT8	5.80381578389249	9.57590609569013	10.7849750900845	7.64380082889709	7.72568077305501	8.96080914756065	10.0431942094795	8.35904365329712	10.4773709479625	12.4026955693012	5.06549631909467	8.75601728767651	8.62298066835038	6.09124681981548	6.9559705052832	4.48864748107276	8.58756425317826	7.30190711020339	3.99614149289007	5.745012313058	4.67589429684807	5.20741227062495	2.91975324488991	3.69806908264129	6.92651457276525	3.79029058211216	5.45683221309417	7.14867412254193	5.76675070470221	7.32651165188307	0
MTND1P23	2.8849937591963	6.05481600774537	5.36093648172173	5.49168266518643	4.23409441229932	1.89209716418264	0	4.38199693961081	11.1164948092127	3.82532728736794	4.33663382734726	4.97707770439735	2.09591003684786	4.64016361250121	2.55757918230334	3.74414522368438	2.72003631514894	0	12.4984465055638	5.14835052330827	5.01833970452208	3.95244114472432	3.24471493685978	7.35898474858653	4.28455895026045	5.56112707327368	4.55967474427079	4.49349438789824	4.59583943829408	8.84417528732561	5.87785231725459
DLX6	5.80381533297591	8.41980369149799	3.7219312833652	7.78230058614554	4.3204409314904	5.00359894654025	7.12329106311429	6.17966727963406	3.7341893304139	6.6537439169186	1.54149256895407	7.3169669774009	5.5878568576866	3.40557486267598	2.56708448332077	2.29278513661294	4.60015763100163	4.06000343356218	1.64927153337381	2.70932729934453	0	0	3.28632164080984	0	0	0	6.78722406947008	3.19657482622099	3.91309957461656	7.27028684083026	0
AMIGO3	4.2970858413286	0	3.88801345267618	0	0	5.46153890130406	5.70264957945961	6.42843540462984	0	4.8287776446282	5.05839022442945	0	0	0	4.44718986562435	3.72614801873387	0	7.00321769236632	0	0	6.43155757499825	5.22885426230042	3.4620533621971	0	0	0	3.84146753173558	0	0	0	0
PPBP	4.55113881215389	2.82732040970553	4.35840844589808	0	3.39089980625637	0	6.01983774908187	2.25172556131795	0	0	2.75122057914079	5.6009592387082	0	2.27464131282766	3.43991728718151	1.56071776797159	2.2856051664766	0	0	3.21881980034657	3.52685873765525	0	1.6731292497569	0	0	7.33487500345564	9.09866408924606	0	4.86440360048699	7.48312336252697	0
RP11-143A12.3	4.55113881215389	8.56623631326801	5.03153994817986	3.46930784364231	0	3.59693108137382	6.94776404145579	2.25172556131795	4.84259295879626	2.02407652522584	4.18575521410539	3.29319580040183	0	2.75663045687807	0	0	5.16515512688753	3.37957870092353	1.64927153337381	0	0	0	0	0	0	0	4.18335290931315	0	3.61491664934232	8.37629187514464	0
TCP10	3.4765097706468	9.05449784680065	1.78199819990659	4.56498851834546	0	5.25623012981264	8.48998464199575	2.86530340910654	4.54919419331435	1.34122135232853	3.84566111282049	3.29319580040183	1.74623272279612	2.75663045687807	4.14237746399595	0	6.84294887042106	7.00978163540004	1.64927153337381	2.70932729934453	0	0	0	3.03336900558365	0	0	2.40383469288364	1.60499587839962	2.87255843106384	6.87730976893554	0
CHRM2	4.69697491670751	9.5643320060441	4.17577619889747	4.71088463873498	1.53502648949687	5.19061073042978	9.68101286471395	6.06272761438585	6.22585922836436	2.48567791515027	3.3998239634553	5.17836657271195	0	5.49652279744263	2.09898232510768	2.77610762281764	6.96603845359612	6.83152692846742	2.39875962118694	4.1391828438901	0	3.81474271358997	4.0288706607481	4.15138138309333	0	0	7.06667540629263	5.45552203723787	4.86440401849589	8.82968595001554	4.9176083415312
SLC6A11	6.94479288015158	10.1868971318563	9.01020237920952	10.8938799363678	8.47538461443826	7.61735285767644	9.02994186068484	7.70001429898637	8.03638518901357	8.3695408713503	10.1450216835552	2.17668186804505	8.52493775597385	10.0686933485689	8.02482061000875	8.08773608462091	8.73919126981433	6.19230588695491	7.42576283515885	6.01596000237011	5.173435202916	0	5.68224370388456	9.03141074379604	5.62227244616821	0	6.36718770451218	7.01839959250869	8.60431509562169	8.59806392067649	9.00116851285802
AC244230.1	6.64878972275683	6.53036965663322	6.32332013505889	6.2863794267335	4.05324845723758	4.24578293041513	8.15271908748486	3.86484736116897	6.27105298110586	6.99887778484976	4.99100730095496	6.85956258524872	0	5.9659222107946	2.8326450721483	4.200356532721	0	4.75570915280702	0	6.9715308167941	6.17450086238489	5.42345298284795	3.5733948287454	0	0	3.34279558888517	7.17872475135727	0	4.8428569787306	7.50490792004101	7.27694298341447
VSTM2A-OT1	4.3888856590074	7.65977500800564	3.05607450033	3.0970495515722	0	2.44360303863386	6.94776404145579	0	4.03427073552875	1.34122135232853	1.54149256895407	2.17668186804505	0	1.54566526705939	0	2.29278513661294	5.9775311877214	5.48872634720867	6.70112130404052	0	4.46287807443681	6.25102377818661	1.6731292497569	0	0	0	2.40383469288364	2.34593498119848	1.93090346251507	7.57881835093709	7.46223510777311
ACTR3BP2	4.20604481666868	8.40591374936867	0	1.81512049711824	0	3.79955253647913	7.31777708927133	1.63373593395572	5.22268655068747	2.4856771251544	1.94484351814599	2.17668186804505	1.74623272279612	3.20554493933819	0	3.14769487057969	7.93943324145134	4.77839228749786	2.88952346358851	0	0	3.24044206890459	0	0	0	2.89097052234227	0	1.60499587839962	3.83314179461713	8.3048335076146	0
HOXA11	0	6.79123893839874	4.17577619889747	6.47834383839421	9.0343826768904	2.93734054357715	4.08504449137865	9.72297766507825	7.87557493002582	4.91358296090795	6.48651408400325	4.34810410731401	3.73048480270342	4.58692317655202	4.37186722070527	5.98641512406778	3.12950915675467	6.79124681774724	6.63941028471014	4.34983298912726	6.63293056455634	3.43348116643645	5.52834546409895	3.40366648935898	0	0	9.43953487802988	4.98318756296368	4.10523508424285	7.27028815947236	0
RP11-156L14.1	4.3888856590074	7.68195273832248	2.03038653826389	3.89369885145942	3.24772120180602	3.87283586171306	6.89371282751498	0.759272533519474	5.98033839348438	1.34122135232853	4.51612694901497	2.43109269203653	0	4.4483511465551	2.71579186953821	7.41503617492927	5.91039847886651	5.82100527355444	3.39758826958159	3.58964730821063	0	7.30824760042631	6.17100021038141	0	0	6.69603673849302	4.73401181510809	0	7.14559982164598	8.40664350445655	5.53296195418677
KLF2P1	0	7.03925005146173	4.87666510999923	3.0970495515722	4.17643748627398	2.44360303863386	6.96362912097696	2.32992666591054	5.24500498244893	6.70653642193563	1.54149256895407	0	3.38118028286028	7.17791838302318	6.02628703916027	1.56071776797159	5.65112642400454	2.04820073663749	0	2.70932729934453	2.17273384553863	9.16753893223666	5.48000068000087	0	5.05187586542955	4.73718937415665	7.67252329268913	4.62423586045086	3.11273978813835	0	7.12611913093608
AC083884.7	0	7.42400923356954	5.09806133251618	5.49650433873438	4.91564028289031	6.37842536779973	0	6.35792153476437	6.0507637482985	5.74040787045161	5.57961499382216	5.08705128519326	6.39698729226709	5.31248988838561	0	0	6.18853280406339	6.92356866009785	0	4.34983298912726	5.25531433699384	6.14214827560903	3.08498063864594	4.33384227784293	0	0	2.75828963181226	0	5.01695688943123	7.13286948822813	4.40954146960771
SPDYC	6.38014393569348	5.44899630029384	0	8.37057676311001	2.26179406757368	5.27574773675036	4.08504449137865	3.09170706147086	7.15520832907438	4.03003339498282	0	5.88505121253632	2.51339668335304	5.07165851327075	0	0	4.04463396364682	2.86231187572146	3.78873924383672	6.69339042333546	0	2.09354965100785	5.25602730230687	0	0	0	1.65353686437157	0	0	3.73008979569755	0
RP11-735G4.1	6.29106314436636	5.23209816448686	0	0	1.53502648949687	0	6.51578373321263	5.58590946703553	6.6800222257686	2.4856771251544	8.89153115177441	2.65115224119369	6.11456696492271	4.03166803235013	2.9199390844363	0	0	3.37957870092353	2.88952346358851	3.89243139263597	0	4.11601904074975	3.2863226444334	0	0	0	4.95626836678279	1.60499587839962	0	4.98526852303038	0
FAM72C	8.65483109133721	9.15340496710257	6.77478224270448	10.6546205221579	4.59836059803061	6.35060330761432	7.35523730889248	7.75205672925369	7.34097117612924	9.14473077772691	10.2371148425403	7.82464442400461	7.52887796055286	7.45562125844441	0	6.27107153063213	5.78093288178636	8.51579775887221	7.11278254330736	6.46085281404021	6.72372532454075	4.73985127424924	0	0	5.75066968379484	4.73718937415665	7.34713579905543	5.43806263318409	7.03513485989398	4.77808600047229	8.137553029985
