"gene"
"19477"
"15553"
"42029"
"29429"
"4819"
"22984"
"42982"
"33828"
"5977"
"13096"
"9234"
"33856"
"34631"
"35336"
"31595"
"32293"
"40262"
"42546"
"42907"
"40823"
"27062"
"19628"
"7378"
"19494"
"2777"
"33802"
"28501"
"29040"
"29290"
"22946"
"38141"
"11552"
"39957"
"1730"
"40196"
"12052"
"36921"
"7574"
"7298"
"15782"
"19630"
"12515"
"12851"
"19514"
"22567"
"35870"
"11400"
"29265"
"21900"
"12556"
"9720"
"6391"
"27968"
"33292"
"15549"
"24013"
"43053"
"39979"
"24005"
"38541"
"36910"
"6491"
"25154"
"5037"
"21828"
"37311"
"38710"
"22511"
"25309"
"14377"
"26706"
"35781"
"29221"
"26711"
"34682"
"15358"
"11568"
"42980"
"9604"
"14930"
"36097"
"16598"
"10758"
"42428"
"8320"
"21845"
"15320"
"1433"
"18078"
"38488"
"5590"
"29738"
"43300"
"21186"
"12686"
"14944"
"31629"
"37642"
"22469"
"6563"
"2925"
"24346"
"1100"
"385"
"14880"
"34179"
"24168"
"26151"
"31842"
"8328"
"36075"
"37735"
"28825"
"26206"
"11342"
"25688"
"21330"
"36605"
"37492"
"30547"
"23195"
"19551"
"37570"
"25700"
"37302"
"2574"
"13685"
"25170"
"8857"
"43369"
"25502"
"9524"
"13222"
"864"
"19696"
"43064"
"32923"
"14024"
"21122"
"1838"
"23696"
"18206"
"35855"
"2377"
"1795"
"22565"
"6215"
"5094"
"26893"
"24033"
"14160"
"7137"
"35116"
"23970"
"32292"
"33094"
"518"
"8187"
"22945"
"26158"
"12969"
"21369"
"25102"
"33027"
"32468"
"26889"
"12798"
"34238"
"34900"
"22093"
"7958"
"34790"
"37547"
"40673"
"31394"
"42089"
"32250"
"2345"
"36385"
"28163"
"8263"
"21792"
"42011"
"23339"
"6121"
"21111"
"8955"
"22291"
"24921"
"14005"
"26792"
"37358"
"11032"
"3909"
"14231"
"10992"
"15282"
"7402"
"21843"
"27034"
"37267"
"1822"
"30460"
"3169"
"31998"
"38620"
"6264"
"24173"
"17098"
"33839"
"225"
"26081"
"34698"
"39144"
"21585"
"10201"
"30928"
"11712"
"6263"
"27406"
"28215"
"2997"
"32526"
"16705"
"28265"
"27003"
"39140"
"22386"
"5574"
"26488"
"3026"
"22235"
"8419"
"11341"
"39361"
"32548"
"31860"
"41950"
"35495"
"28111"
"32295"
"40529"
"8880"
"25944"
"32608"
"15415"
"11978"
"36776"
"8279"
"2025"
"33491"
"3070"
"25753"
"39390"
"25153"
"8004"
"20999"
"1435"
"7397"
"20452"
"13522"
"21133"
"42459"
"22692"
"32290"
"12171"
"12603"
"33095"
"33813"
"4962"
"5543"
"12517"
"8204"
"36386"
"5774"
"14372"
"34283"
"39950"
"5593"
"4955"
"12392"
"1830"
"25462"
"35115"
"36592"
"12068"
"2988"
"16946"
"35880"
"32313"
"31312"
"6377"
"13355"
"27581"
"32956"
"2660"
"9845"
"32312"
"3055"
"39272"
"202"
"8069"
"5931"
"24497"
"19637"
"27051"
"26229"
"30995"
"35975"
"7671"
"925"
"2627"
"31566"
"16092"
"10920"
"7409"
"14544"
"20450"
"34632"
"22207"
"39954"
"36693"
"7695"
"43266"
"23571"
"24154"
"3816"
"29554"
"36499"
"37880"
"25970"
"15284"
"23684"
"33525"
"25972"
"41199"
"33859"
"2804"
"16523"
"9279"
"34779"
"25787"
"33301"
"37665"
"9846"
"25698"
"31934"
"27459"
"35939"
"6567"
"39856"
"15414"
"35253"
"38973"
"12799"
"41054"
"8861"
"43660"
"31024"
"15447"
"26226"
"15846"
"5479"
"28593"
"15408"
"12996"
"2153"
"6398"
"29376"
"33937"
"38953"
"16804"
"10798"
"25029"
"42852"
"17582"
"37461"
"20854"
"37091"
"12828"
"11584"
"32678"
"42030"
"29711"
"37396"
"36999"
"17339"
"43389"
"653"
"12159"
"13646"
"7429"
"25818"
"3129"
"3660"
"8929"
"27372"
"33633"
"9456"
"12673"
"7134"
"22241"
"24156"
"6383"
"33823"
"4843"
"27957"
"32097"
"25789"
"13642"
"30726"
"35822"
"28880"
"1624"
"27389"
"19920"
"37085"
"23285"
"39628"
"15691"
"22389"
"29844"
"36388"
"42711"
"4010"
"8355"
"7431"
"42468"
"22383"
"43224"
"3054"
"31081"
"27388"
"12309"
"7350"
"11587"
"22610"
"40773"
"27063"
"8487"
"34848"
"26673"
"33090"
"24337"
"15276"
"34178"
"17905"
"23588"
"4693"
"16130"
"36680"
"23639"
"17018"
"3518"
"40369"
"42482"
"5984"
"41983"
"25133"
"8372"
"31380"
"24161"
"22029"
"39141"
"22812"
"3477"
"8638"
"26464"
"14348"
"41871"
"20998"
"32780"
"20799"
"37572"
"7539"
"30360"
"13582"
"30680"
"20386"
"43063"
"12306"
"2862"
"25779"
"27238"
"31980"
"33573"
"24266"
"41206"
"5930"
"42508"
"24922"
"40603"
"26281"
"41643"
"25706"
"10068"
"35756"
"1145"
"36760"
"30967"
"12590"
"23262"
"22382"
"37637"
"32398"
"26204"
"13852"
"25573"
"12949"
"39035"
"40029"
"41479"
"34619"
"12070"
"34102"
"37310"
"27035"
"10785"
"14642"
"27958"
"25956"
"33029"
"40722"
"14080"
"36692"
"27259"
"42121"
"6874"
"16808"
"34786"
"13989"
"11029"
"20164"
"6572"
"20453"
"15053"
"4768"
"34273"
"31983"
"29375"
"7903"
"20992"
"14933"
"17309"
"37213"
"15274"
"41578"
"24144"
"19626"
"21432"
"42242"
"33540"
"4237"
"5935"
"2695"
"16123"
"16002"
"35410"
"17075"
"637"
"44"
"38095"
"700"
"26600"
"5564"
"14945"
"10057"
"3052"
"17259"
"19533"
"25784"
"11340"
"17096"
"35225"
"25937"
"31244"
"43293"
"17750"
"34568"
"16077"
"8575"
"25378"
"23273"
"26819"
"13540"
"7825"
"8373"
"20730"
"1796"
"34849"
"1136"
"12359"
"26185"
"13105"
"12332"
"8760"
"7595"
"28977"
"7759"
"6676"
"16079"
"28616"
"5027"
"9590"
"25992"
"33556"
"10221"
"18091"
"19550"
"23583"
"9707"
"7309"
"5012"
"14025"
"26806"
"24911"
"34658"
"25138"
"26091"
"26494"
"3393"
"41557"
"26936"
"37075"
"38528"
"21325"
"7287"
"30821"
"17291"
"11961"
"28140"
"8387"
"27077"
"26920"
"27001"
"877"
"32109"
"6517"
"15111"
"25645"
"13024"
"25708"
"28513"
"7625"
"7265"
"34199"
"7403"
"4971"
"36824"
"31969"
"1988"
"42037"
"12654"
"41826"
"8029"
"31114"
"35750"
"39503"
"18649"
"1498"
"29678"
"22346"
"29672"
"18046"
"24145"
"2788"
"1989"
"793"
"534"
"10786"
"13442"
"37696"
"34720"
"6576"
"13538"
"42851"
"17184"
"24241"
"36382"
"25799"
"20437"
"41501"
"13512"
"38529"
"21738"
"28503"
"41719"
"13611"
"30562"
"20358"
"33528"
"34669"
"34673"
"25775"
"32623"
"41246"
"3694"
"13217"
"890"
"43093"
"22652"
"29656"
"17886"
"42458"
"21636"
"34787"
"4706"
"6953"
"9971"
"38538"
"12516"
"19872"
"34863"
"12049"
"25793"
"8520"
"8846"
"21876"
"12536"
"26844"
"38942"
"33934"
"37280"
"22798"
"16551"
"38573"
"35672"
"10955"
"42558"
"37896"
"14106"
"21884"
"3841"
"21327"
"42848"
"1899"
"11058"
"41951"
"29662"
"27065"
"25583"
"6143"
"30900"
"3049"
"42855"
"14975"
"1434"
"1737"
"34929"
"39689"
"10851"
"3693"
"39057"
"16966"
"1233"
"9835"
"13682"
"33028"
"946"
"13195"
"35679"
"20213"
"29428"
"8756"
"40251"
"17515"
"34385"
"24604"
"16061"
"11096"
"36389"
"42481"
"4547"
"40055"
"18454"
"19106"
"39904"
"10691"
"17365"
"27582"
"1790"
"13613"
"9825"
"26578"
"14162"
"3915"
"42840"
"42783"
"4845"
"20818"
"26935"
"22995"
"5929"
"31893"
"14688"
"10754"
"12829"
"33523"
"15372"
"22228"
"9696"
"20810"
"26757"
"17638"
"24314"
"1223"
"35083"
"8302"
"3636"
"20808"
"8329"
"25110"
"30453"
"19534"
"17267"
"26892"
"34674"
"4618"
"300"
"9083"
"36679"
"24923"
"38563"
"26254"
"13464"
"27580"
"4536"
"3475"
"25489"
"2522"
"28346"
"1968"
"15426"
"17102"
"38136"
"36984"
"22323"
"27172"
"19627"
"2679"
"29001"
"26807"
"19378"
"42031"
"12333"
"27974"
"22104"
"17776"
"5733"
"15996"
"3196"
"7667"
"25521"
"4958"
"12331"
"30522"
"33050"
"6216"
"42183"
"24114"
"25586"
"29836"
"40723"
"25522"
"37106"
"13002"
"11812"
"24287"
"21371"
"7339"
"36380"
"7317"
"33880"
"27995"
"18079"
"11894"
"17292"
"42631"
"17687"
"30002"
"31063"
"38720"
"16590"
"27337"
"26173"
"42906"
"21364"
"36095"
"21164"
"20766"
"17270"
"22054"
"12374"
"7338"
"3842"
"12487"
"42569"
"1063"
"34659"
"39563"
"13896"
"39473"
"35588"
"240"
"23683"
"37992"
"24510"
"6814"
"8025"
"28479"
"36647"
"30733"
"12911"
"26225"
"34019"
"25435"
"9650"
"28162"
"31875"
"37498"
"23496"
"25988"
"22417"
"24913"
"6677"
"8941"
"16468"
"13144"
"10544"
"31125"
"6839"
"36778"
"22209"
"15092"
"15273"
"3715"
"37513"
"8939"
"37544"
"34856"
"24764"
"31185"
"9496"
"21172"
"32490"
"25776"
"803"
"39894"
"2683"
"37048"
"17078"
"34664"
"32279"
"37808"
"23390"
"8654"
"5659"
"27806"
"40265"
"23610"
"33020"
"14689"
"11547"
"24633"
"36818"
"32138"
"8722"
"262"
"2110"
"25749"
"31767"
"31093"
"8183"
"25785"
"25008"
"7955"
"15079"
"42904"
"10977"
"25409"
"30836"
"30876"
"7399"
"9173"
"2621"
"37787"
"30154"
"41619"
"2697"
"23946"
"26314"
"22769"
"26077"
"5019"
"5587"
"11383"
"18354"
"40684"
"12356"
"42713"
"15012"
"21011"
"14455"
"28196"
"31945"
"27712"
"2792"
"16873"
"18593"
"41620"
"35533"
"33927"
"8712"
"19994"
"36560"
"26031"
"25471"
"8232"
"28063"
"36069"
"36381"
"26370"
"35055"
"2831"
"40054"
"33519"
"34963"
"15264"
"39938"
"5717"
"25231"
"12158"
"31113"
"30998"
"16777"
"25374"
"26039"
"8284"
"36211"
"19535"
"40747"
"3191"
"25520"
"15406"
"29480"
"14886"
"37796"
"9278"
"34591"
"36572"
"25155"
"8428"
"28238"
"4526"
"42810"
"668"
"23712"
"2312"
"8430"
"9567"
"20817"
"1721"
"16711"
"29638"
"33321"
"22045"
"43396"
"13052"
"4209"
"6237"
"33575"
"14156"
"23000"
"25506"
"19614"
"7441"
"7225"
"4015"
"37942"
"26387"
"42910"
"31478"
"9509"
"8518"
"41777"
"4954"
"1212"
"19530"
"35744"
"38781"
"43007"
"34056"
"4715"
"23694"
"41725"
"32536"
"13537"
"29046"
"15738"
"19805"
"8843"
"42997"
"12988"
"34216"
"22113"
"39382"
"27094"
"26816"
"19873"
"14845"
"7158"
"33598"
"42762"
"14927"
"20836"
"15228"
"11276"
"17785"
"3089"
"9284"
"36478"
"17707"
"1451"
"4611"
"7963"
"39073"
"15250"
"8579"
"2536"
"520"
"28562"
"29459"
"31225"
"174"
"43294"
"28976"
"37839"
"40202"
"39493"
"25099"
"2036"
"14147"
"42429"
"37442"
"11980"
"31001"
"2386"
"32551"
"2053"
"20824"
"34788"
"13357"
"35054"
"16441"
"22243"
"42624"
"30630"
"40602"
"41520"
"40264"
"35841"
"7954"
"32771"
"34240"
"16794"
"38164"
"31645"
"22531"
"3462"
"24338"
"6638"
"23546"
"20236"
"39424"
"34767"
"3093"
"38016"
"38909"
"35352"
"771"
"8585"
"33327"
"33375"
"33293"
"28179"
"27129"
"20449"
"30406"
"15993"
"34684"
"15054"
"1224"
"41717"
"16479"
"22038"
"9337"
"33810"
"30006"
"26577"
"12624"
"10415"
"1072"
"3210"
"12160"
"1736"
"17275"
"27332"
"22612"
"30507"
"32527"
"2385"
"24968"
"39955"
"14376"
"11922"
"42550"
"37195"
"15291"
"25528"
"33205"
"28529"
"27997"
"6387"
"13893"
"2728"
"33605"
"15739"
"4610"
"10803"
"22077"
"28502"
"39907"
"40232"
"12863"
"2597"
"14733"
"30872"
"30467"
"28534"
"14859"
"17269"
"16556"
"24218"
"11751"
"8603"
"9058"
"6375"
"20151"
"40247"
"24262"
"31990"
"42638"
"38231"
"9471"
"37304"
"41036"
"5469"
"1266"
"26847"
"2331"
"31349"
"833"
"3433"
"3707"
"40830"
"42847"
"34624"
"2723"
"31790"
"18852"
"12051"
"33577"
"26996"
"33911"
"498"
"26562"
"33427"
"14844"
"1135"
"20434"
"34241"
"18671"
"4481"
"33472"
"2094"
"20536"
"6255"
"37384"
"11406"
"28968"
"23414"
"17880"
"22524"
"27648"
"37245"
"23345"
"9862"
"7418"
"25780"
"28457"
"25778"
"28470"
"26805"
"40069"
"41969"
"16848"
"6276"
"24463"
"564"
"25790"
"7633"
"27451"
"8416"
"32069"
"24422"
"16383"
"26566"
"37788"
"25783"
"28089"
"20966"
"862"
"22299"
"33255"
"6339"
"41560"
"12987"
"41832"
"7188"
"25758"
"17193"
"27254"
"7292"
"23149"
"35576"
"589"
"33578"
"41579"
"19532"
"16109"
"16127"
"4762"
"1901"
"18136"
"6632"
"21144"
"30075"
"6896"
"40866"
"38878"
"43642"
"39244"
"32906"
"21554"
"888"
"12533"
"31030"
"1006"
"12317"
"41536"
"9068"
"26521"
"23585"
"14982"
"22085"
"14934"
"12697"
"604"
"15829"
"33535"
"41427"
"15398"
"6288"
"15202"
"26796"
"21066"
"12655"
"34733"
"40616"
"6309"
"15458"
"19411"
"27996"
"16416"
"22915"
"33524"
"11036"
"8925"
"42396"
"29958"
"14308"
"2038"
"35151"
"17287"
"14615"
"22056"
"6080"
"16080"
"15359"
"38697"
"30550"
"37909"
"30076"
"15170"
"36648"
"23333"
"36801"
"33814"
"27606"
"7347"
"21907"
"42267"
"26386"
"33529"
"42921"
"21421"
"8323"
"16034"
"27161"
"43239"
"40341"
"4639"
"13005"
"19638"
"26086"
"26316"
"13224"
"42859"
"26789"
"16694"
"23290"
"11030"
"8260"
"9568"
"24763"
"37621"
"14141"
"8446"
"40900"
"454"
"16930"
"22651"
"9380"
"31101"
"10428"
"30468"
"31496"
"12311"
"12251"
"31004"
"16597"
"23711"
"29609"
"41302"
"19031"
"10132"
"29227"
"38647"
"35597"
"32288"
"1678"
"35063"
"33962"
"3988"
"3185"
"42168"
"26315"
"32648"
"25707"
"41407"
"4487"
"18823"
"40983"
"34239"
"15567"
"26014"
"36562"
"15794"
"24924"
"1913"
"38208"
"526"
"27594"
"27698"
"11535"
"25037"
"21350"
"16547"
"42726"
"40530"
"39423"
"40518"
"26921"
"21694"
"8999"
"40527"
"40618"
"14215"
"30773"
"39487"
"3993"
"9080"
"7462"
"26722"
"6566"
"14184"
"35979"
"33258"
"10244"
"43290"
"3430"
"8306"
"41843"
"37852"
"2410"
"20455"
"13035"
"15263"
"5663"
"26778"
"29097"
"41844"
"40765"
"26094"
"11813"
"22404"
"33531"
"39463"
"37831"
"17043"
"12319"
"11390"
"42027"
"37045"
"27404"
"10617"
"31714"
"36074"
"27014"
"16892"
"16562"
"29929"
"1677"
"41299"
"6283"
"20290"
"27037"
"14121"
"18076"
"23626"
"26742"
"13191"
"31353"
"8444"
"33299"
"9405"
"14863"
"13190"
"30029"
"7592"
"9898"
"25661"
"3015"
"5870"
"523"
"42119"
"1809"
"34860"
"12168"
"39170"
"2794"
"12282"
"29584"
"35562"
"32938"
"18156"
"31490"
"31003"
"15859"
"7228"
"21998"
"32512"
"21904"
"6431"
"33522"
"36552"
"33518"
"14036"
"34855"
"239"
"32298"
"21578"
"15766"
"25477"
"15441"
"19800"
"18263"
"32294"
"43061"
"39969"
"27574"
"24263"
"33180"
"39908"
"39524"
"41662"
"15093"
"21131"
"33751"
"43414"
"31491"
"9597"
"24492"
"21159"
"5405"
"31051"
"2073"
"12325"
"2803"
"7495"
"11190"
"43439"
"15281"
"1980"
"29787"
"27912"
"37598"
"842"
"31239"
"42475"
"5189"
"19538"
"3415"
"33532"
"10901"
"22626"
"13216"
"21287"
"7211"
"4028"
"19636"
"24216"
"25613"
"29692"
"36345"
"34775"
"42531"
"13653"
"30955"
"85"
"25308"
"1651"
"34242"
"14361"
"33432"
"20156"
"27631"
"41198"
"39542"
"400"
"39570"
"37817"
"11417"
"40683"
"224"
"21368"
"28500"
"23625"
"25492"
"2187"
"43067"
"40240"
"41231"
"10483"
"18695"
"7410"
"37867"
"30682"
"9730"
"29525"
"18139"
"42679"
"19589"
"21946"
"37988"
"26801"
"33291"
"25726"
"22795"
"25068"
"15424"
"10722"
"2688"
"7197"
"17603"
"15190"
"21274"
"32289"
"18609"
"1426"
"29637"
"21996"
"42734"
"41831"
"36384"
"20673"
"33144"
"33728"
"17091"
"7744"
"22345"
"43657"
"40973"
"21793"
"19380"
"18037"
"10359"
"4542"
"13027"
"1962"
"36857"
"35192"
"9817"
"26795"
"15448"
"32918"
"34656"
"34396"
"13636"
"34719"
"23048"
"2007"
"25169"
"5208"
"29993"
"16971"
"15554"
"23278"
"42118"
"12630"
"6046"
"19700"
"9059"
"9403"
"31678"
"2287"
"39354"
"8788"
"32249"
"32988"
"7981"
"21626"
"6292"
"31479"
"3029"
"13003"
"37599"
"33837"
"34274"
"16098"
"25604"
"5662"
"26153"
"15010"
"12580"
"3053"
"25969"
"29695"
"22758"
"16618"
"15381"
"38500"
"28595"
"12069"
"29745"
"35208"
"7077"
"33527"
"30972"
"17658"
"2786"
"33351"
"33429"
"1792"
"5528"
"37797"
"28099"
"34730"
"11143"
"27828"
"30657"
"23046"
"38840"
"21903"
"25371"
"22810"
"6353"
"33999"
"1448"
"4411"
"20359"
"9084"
"7730"
"28139"
"31350"
"40186"
"26728"
"42767"
"8645"
"28765"
"38317"
"1644"
"33448"
"34378"
"2669"
"25662"
"27841"
"20798"
"18063"
"303"
"28975"
"522"
"15765"
"24522"
"39844"
"35663"
"21789"
"34299"
"23681"
"9962"
"294"
"2978"
"22804"
"37953"
"4682"
"26336"
"19874"
"26147"
"36819"
"32624"
"26482"
"7597"
"1722"
"31540"
"23623"
"43058"
"19849"
"24047"
"13520"
"31817"
"26704"
"37997"
"19616"
"27575"
"4866"
"36691"
"42849"
"1420"
"43472"
"7458"
"26648"
"8517"
"26148"
"21370"
"3725"
"26122"
"38783"
"6262"
"8626"
"43062"
"19476"
"22362"
"19611"
"5937"
"25470"
"34390"
"15107"
"42796"
"8860"
"26939"
"32980"
"10859"
"6494"
"19552"
"33589"
"32576"
"39931"
"29430"
"14445"
"35205"
"17510"
"20764"
"12286"
"11810"
"10872"
"7758"
"33861"
"40700"
"23225"
"9345"
"35678"
"20448"
"35868"
"27726"
"31190"
"16845"
"13610"
"35091"
"36450"
"33634"
"20936"
"19566"
"1085"
"26385"
"24423"
"20413"
"33446"
"6341"
"5098"
"14228"
"23230"
"14761"
"23255"
"41521"
"22155"
"3205"
"22701"
"16149"
"32433"
"27673"
"18918"
"32363"
"27540"
"1793"
"16584"
"26485"
"39532"
"12971"
"11777"
"25718"
"982"
"16974"
"32705"
"3740"
"39373"
"34672"
"32170"
"43556"
"34681"
"15857"
"9002"
"19506"
"28374"
"19455"
"31257"
"16419"
"1908"
"32283"
"9850"
"6530"
"43242"
"20407"
"11733"
"13906"
"22548"
"30004"
"19909"
"22981"
"6597"
"20735"
"26779"
"29918"
"3555"
"27521"
"18477"
"9018"
"8581"
"3478"
"23368"
"10453"
"38006"
"29830"
"39360"
"34026"
"31800"
"16137"
"8399"
"24914"
"2255"
"42571"
"10327"
"29791"
"18264"
"5211"
"2319"
"23488"
"32113"
"17970"
"90"
"27816"
"35757"
"20284"
"16124"
"18716"
"30997"
"7185"
"39631"
"2102"
"34825"
"11989"
"15866"
"16291"
"16857"
"26050"
"2985"
"16066"
"11300"
"17268"
"11794"
"28136"
"21039"
"39688"
"33591"
"35531"
"19558"
"7745"
"34161"
"36777"
"34226"
"25782"
"24632"
"30405"
"33862"
"27525"
"23110"
"13536"
"19243"
"33621"
"23498"
"22713"
"1823"
"19599"
"17881"
"261"
"25127"
"40042"
"1724"
"33143"
"23620"
"39389"
"14862"
"30850"
"39506"
"7027"
"22305"
"42625"
"22901"
"34703"
"11549"
"17224"
"17038"
"39626"
"34327"
"25995"
"12064"
"30119"
"26150"
"29617"
"37801"
"42426"
"11914"
"5641"
"7852"
"42103"
"6558"
"16875"
"24740"
"40188"
"28216"
"10059"
"33748"
"31467"
"2294"
"237"
"4541"
"38947"
"33808"
"9801"
"20737"
"8927"
"23532"
"34905"
"15994"
"16221"
"24676"
"12067"
"16968"
"7383"
"8670"
"16997"
"3350"
"22311"
"6762"
"42890"
"35434"
"2098"
"20820"
"23714"
"27098"
"4699"
"21328"
"14374"
"41079"
"16481"
"41596"
"43257"
"31493"
"22225"
"20476"
"13572"
"25752"
"10067"
"22245"
"34309"
"29301"
"42845"
"35617"
"37533"
"21870"
"6588"
"14331"
"1840"
"12197"
"16473"
"12623"
"28811"
"32983"
"7003"
"2172"
"11573"
"23291"
"6311"
"18612"
"22115"
"25986"
"25511"
"30992"
"26121"
"14749"
"26375"
"10264"
"29266"
"10879"
"19989"
"23308"
"5533"
"27157"
"32528"
"6430"
"17614"
"14229"
"20347"
"24920"
"38802"
"24011"
"1117"
"27562"
"7037"
"22227"
"8277"
"33133"
"7624"
"36556"
"24508"
"42293"
"12653"
"20326"
"3039"
"18067"
"18314"
"28127"
"21323"
"805"
"33852"
"8262"
"8519"
"1649"
"40119"
"17175"
"8382"
"18498"
"39661"
"33031"
"15031"
"7369"
"24904"
"7680"
"27772"
"14087"
"11548"
"12946"
"2341"
"13909"
"23589"
"3243"
"35163"
"36465"
"30830"
"8513"
"36953"
"24733"
"36449"
"4016"
"4584"
"8331"
"6286"
"36361"
"33190"
"27334"
"18573"
"41626"
"27078"
"25728"
"29387"
"43546"
"39974"
"25871"
"23019"
"36974"
"8008"
"24678"
"25038"
"15078"
"11987"
"28056"
"24325"
"25759"
"22615"
"24293"
"39627"
"24928"
"22770"
"22703"
"5915"
"23607"
"42712"
"22684"
"23418"
"38311"
"25574"
"41803"
"33431"
"39273"
"26013"
"6182"
"9001"
"17088"
"4829"
"33376"
"2343"
"42486"
"32921"
"28040"
"14198"
"34271"
"32470"
"41415"
"28344"
"2323"
"2732"
"25019"
"14574"
"10478"
"24751"
"36180"
"29285"
"33021"
"22890"
"26003"
"19285"
"9085"
"19537"
"16444"
"9019"
"27584"
"25003"
"40342"
"4211"
"5939"
"35856"
"13379"
"4767"
"3618"
"23617"
"4539"
"26015"
"2023"
"42842"
"4022"
"31441"
"25699"
"29478"
"3287"
"38272"
"872"
"31323"
"1240"
"25999"
"43609"
"2037"
"23897"
"16999"
"18917"
"32812"
"31517"
"16119"
"18572"
"26676"
"21962"
"34347"
"2785"
"2901"
"20149"
"12056"
"33738"
"28492"
"6872"
"40238"
"16454"
"39232"
"12329"
"18001"
"7962"
"5862"
"2215"
"11546"
"26605"
"15267"
"33013"
"29538"
"18936"
"7034"
"24761"
"7979"
"16483"
"1067"
"22988"
"27241"
"25907"
"28107"
"4564"
"38139"
"12418"
"4942"
"14556"
"13544"
"28345"
"26741"
"19536"
"4961"
"18848"
"8949"
"27569"
"11339"
"26340"
"36399"
"43448"
"1177"
"26196"
"22081"
"34562"
"40720"
"19654"
"16081"
"39285"
"31059"
"39862"
"25985"
"22723"
"22919"
"19183"
"32297"
"40665"
"1239"
"39610"
"3131"
"5095"
"25773"
"13387"
"36506"
"4640"
"32977"
"5494"
"33819"
"20360"
"35073"
"11031"
"33997"
"25140"
"36865"
"16148"
"26431"
"12525"
"27738"
"40605"
"32669"
"18142"
"25373"
"1259"
"35732"
"9759"
"31548"
"30083"
"2086"
"18138"
"20489"
"20710"
"8182"
"28571"
"16501"
"30472"
"33183"
"38096"
"33688"
"16074"
"32902"
"13553"
"13443"
"5059"
"29280"
"31069"
"15741"
"17660"
"31703"
"4273"
"31610"
"27450"
"4796"
"36767"
"43476"
"16083"
"32934"
"21450"
"43261"
"23355"
"37791"
"19665"
"33651"
"9757"
"32696"
"38140"
"14316"
"34124"
"2750"
"22129"
"14507"
"8288"
"18318"
"9913"
"11664"
"32110"
"37639"
"24731"
"19409"
"8006"
"7953"
"26186"
"6199"
"20015"
"3372"
"12493"
"8452"
"17466"
"15764"
"40751"
"27053"
"13760"
"21794"
"10762"
"12455"
"33985"
"34434"
"33025"
"5104"
"5551"
"41569"
"24927"
"2555"
"7017"
"9447"
"4698"
"42618"
"34225"
"36983"
"15935"
"4569"
"35413"
"13446"
"40847"
"34397"
"43523"
"29696"
"29812"
"22800"
"4724"
"41116"
"8321"
"35056"
"41580"
"25719"
"41836"
"513"
"23582"
"11583"
"10897"
"31098"
"14946"
"2352"
"20964"
"26672"
"9619"
"43241"
"32636"
"38898"
"30052"
"16841"
"32925"
"1540"
"25745"
"33646"
"36695"
"40898"
"18996"
"4033"
"7951"
