"gene","variance","mean_expr"
"CEACAM5",15.3291193447313,6.37697153301077
"ITIH2",15.3081474151945,5.66621456098346
"UGT1A4",15.2795804859384,3.61989589875627
"MMP13",15.2723253943386,5.36148267687085
"CTD-2015G9.2",15.1734672655328,4.64770753943486
"RP11-428L9.2",15.14187464434,4.4273157834835
"SYT4",15.1122295742132,3.69631048477009
"PIGR",15.0418812914823,7.68627368968838
"RP11-513O17.2",15.0359616294983,3.64583471407394
"SAA4",15.0351762498215,3.82857957626038
"VTCN1",15.0226730599612,10.1393257950112
"SERPINB3",14.9760953044532,2.89786903757925
"CFHR1",14.9759411840365,3.41944543457238
"GLYATL2",14.9671062596855,7.49884410849632
"PLG",14.9214439553688,6.10441084520476
"SERPINC1",14.9176892994254,5.28000373320456
"POTEJ",14.9137564979603,3.11916786948367
"MAGEA2B",14.9049293544829,2.98613784585897
"CFHR2",14.8916148292979,2.48183555684095
"IGLV3-21",14.8722416185663,6.34726397289752
"CYP2C9",14.8417279881262,4.20347539812711
"AMBP",14.8414487332259,6.46814783219844
"CLCA2",14.8281947732782,6.10856204646928
"ZIC1",14.8152982389868,5.97159844311317
"A2ML1",14.7288323607773,7.15719510029666
"CXADRP3",14.6313490096333,4.04507348133506
"SERPINA10",14.6171573956178,5.68750057293537
"UGT2B11",14.6139593288631,4.92250746935452
"SAA2",14.5982595302606,7.84718645297279
"IGHV1-69",14.5688049858557,4.54788503151061
"SERPINA6",14.5522230258808,4.08507695729184
"RP11-78A19.3",14.5017278355114,2.61035043298439
"POTEE",14.4719496886153,7.52837007818523
"FAR2P4",14.4418138453665,5.29451795506984
"ADH1B",14.440761667012,10.0682484538713
"SNORD3D",14.4029976346167,8.95902113548558
"LY6D",14.3872035829415,4.21022715565248
"HAO1",14.3337941904028,2.97108364598798
"AMY1C",14.2573234063115,3.16344075458925
"GFAP",14.2284744829545,6.09991716781088
"CTAG2",14.1960736874091,2.45154078178664
"VSTM2A",14.1901830083923,3.46323129717817
"MAGEA2",14.1878573888066,3.74923954631024
"CEACAM6",14.1711637866031,9.2969492130933
"TAT",14.1539266288025,6.6665836084285
"SLC44A4",14.1421630997395,9.10011783002497
"TTR",14.1153042970079,4.10088602121105
"ART3",14.1102063173372,5.34933712788303
"HNF4A",14.0937638142004,4.70145376073267
"SERPINA11",13.9794951158976,4.38575050681713
"CALB2",13.9708362871754,7.17630361691328
"MAGEA1",13.9674197864965,3.63898824564662
"RP11-707O23.5",13.9234873064626,3.15421963885592
"IGHV2-5",13.9154819239537,4.88312624134168
"RP11-326A19.5",13.8933142313323,4.14633879928759
"RBP4",13.8529952293802,7.47113930697181
"ACSM2A",13.8362423985742,4.48571660618217
"IGKV1-33",13.8253785969168,6.88907429479933
"KCNC2",13.824509100079,2.98300017214172
"MMP7",13.778555638339,8.07463221945356
"MUC5AC",13.764857811926,5.39826444308984
"APOA5",13.7543108586624,3.62392385289341
"IGKV3-11",13.7444175736404,8.54983502870309
"BAAT",13.7066160879013,5.22607797821036
"IRX4",13.697660577772,5.22254751196882
"SLCO1B1",13.6716935617209,3.10239910909395
"DNER",13.6654610711114,5.97248757362402
"RP11-5P18.5",13.6585958490063,3.43124473901241
"SYT8",13.6570393719684,6.74867648148604
"NXPH1",13.6555848088619,5.11533965006516
"MBL2",13.6241861640614,3.58161628272468
"LRP2",13.5840882148066,10.8763003943046
"AADAC",13.5793851275542,4.72859508486967
"AC008268.1",13.552393697622,3.76621967757554
"MKRN3",13.5373766323822,6.87376676841846
"UGT1A6",13.512877739722,4.49638688402506
"PPP1R14C",13.4811812177386,7.09822316586083
"HPD",13.458801553834,5.48843749661423
"AMER2",13.4412811941141,4.63259734635924
"SLC15A1",13.4033741645703,6.56538071825953
"IGHV3-33",13.387555291168,6.00621293592136
"OR4K8P",13.3821257317147,2.89568458051115
"MAGEA10",13.370585465661,3.28831455021908
"LCN2",13.3616986757478,8.01457757320922
"AC016735.2",13.3478000186778,4.54942533617044
"CHGB",13.3355146384382,4.75444221205341
"TDRD1",13.3184643954411,6.52794162708929
"SBSN",13.3181620514898,4.58044202305814
"RP11-169F17.1",13.309535307664,3.55772597924866
"NR1H4",13.2943235984869,3.98333211149389
"AFM",13.2761083333572,2.81377710556314
"SNORD15A",13.2601772016374,6.22309928094861
"SNORA45A",13.2597892788653,9.15343207366395
"IGHV1-69-2",13.2308984771692,6.14747883519927
"SERPINA7",13.2269051396458,3.2891969283883
"RP11-554I8.2",13.2099325253139,3.39399578487238
"CPB1",13.1970833220112,5.28714157022888
"PI3",13.1927222817338,4.25442530626317
"SNORA24",13.1880409769415,8.30395827613217
"ACSM2B",13.1698950148813,4.63258877100341
"HDC",13.1574527571574,5.3388464373123
"ADIPOQ",13.1457365635952,4.66831492991839
"HOXB13",13.0212335893195,5.63524317315093
"LINC01152",13.0197410611303,5.29553908307886
"VTN",13.0183368195377,7.51457506451539
"SPHKAP",13.0182749847089,3.70784885433561
"TNFRSF6B",12.9964930580911,2.4195622786338
"MUC5B",12.9874482141511,10.6290593366207
"RP11-603J24.9",12.9860303662438,4.01760227550322
"TMEM161BP1",12.9715963333652,4.79435675256904
"PMP2",12.962333522324,4.11816042470604
"ST8SIA3",12.9083691758508,4.02006140289673
"OFCC1",12.8406982427087,3.7524692616713
"CH17-258A22.4",12.8264317522245,6.8250363937529
"SLC6A15",12.8195302434284,4.72241125229175
"SLC5A8",12.7924502230603,5.242143846402
"IGHV1-18",12.7896133431802,6.08098358587574
"ANXA8",12.7876995177725,6.45302759608595
"SLC1A6",12.7820801367737,4.61247536949261
"SNX19P3",12.780039321032,4.13955582301521
"LTF",12.7735856251124,9.44176548041075
"SNORA70",12.7721054519256,10.8778064600462
"XXbac-BPG116M5.17",12.7624905650022,4.84003234601944
"CFHR5",12.7578623009792,3.39796676805989
"DES",12.7563884750496,7.0534499546442
"DSCAM-AS1",12.7306512049124,4.30397378158896
"SLC25A47",12.7275694981655,3.740063228672
"RP11-346M5.1",12.7151518246555,4.45445742897381
"DPYSL5",12.71280349195,5.18405453180801
"CA9",12.7111296413033,6.45209222544051
"CTAGE15",12.6940073791556,5.49646321105777
"CPN2",12.6920278743745,4.51252641143847
"CT83",12.6719867175409,2.37107168569169
"ACTG2",12.66342549701,8.82588717058666
"SCN1A",12.6447148622469,4.89954722404363
"ABCA13",12.6341632806976,6.7109042979156
"LINC00261",12.6340797737188,4.08491047458252
"ITIH3",12.633658615132,7.33388247758561
"DPP10",12.5963313728613,5.14104931635628
"CYP8B1",12.5946665171329,6.68992288350257
"RP11-373L24.1",12.5507041049583,2.97431150981089
"KLK10",12.5441436014689,5.70572615995189
"TLX1",12.5213668657403,4.29671205118165
"AARD",12.5181894841878,9.92578338158298
"RP11-649E7.5",12.5074001782789,3.72958931585291
"IGKV4-1",12.4808832364704,7.56251328296917
"ZIC4",12.4651951648265,4.95694702463557
"C3P1",12.4603022085607,2.76764673467131
"C7",12.4472863152731,11.007756654726
"IGKC",12.4425567729698,11.4103877880434
"IGHV4-4",12.4423643461075,4.36356777175561
"POTEI",12.4162908978105,8.84768268263758
"DSC3",12.3961772990315,7.03402831991691
"UNC5D",12.3440295725291,4.14216201529727
"GDA",12.3401749582143,5.32920850317434
"DLK1",12.3308053684723,3.88956089556482
"ACTL8",12.3182891686749,3.63526484243122
"CPB2",12.3124077981345,4.82721846003323
"GPR12",12.2744122738931,4.62623783114194
"CGA",12.2712560844608,4.03553398068939
"OPRK1",12.2608864031118,5.18777437392748
"SFTPB",12.251878881367,4.93363230286014
"GSTA1",12.2447244611414,4.75643124837103
"IGKV3-15",12.2259092743244,7.00111555406114
"RP11-474G23.2",12.1741259697872,6.30700282415808
"SNORD22",12.1512136484163,10.0518039202638
"SDR16C5",12.1444104572058,7.38661709169356
"MAGEA12",12.1333616112183,3.21809711556397
"CLVS2",12.1297952819167,4.03932865714612
"CTB-43P18.1",12.1287866212319,4.42959518126249
"IGHG1",12.1214790615189,12.1520167290392
"F11",12.1182302931455,3.26267150263189
"SLC13A5",12.1133261790266,5.8350125416099
"GSDMC",12.1040066733844,7.89531275667801
"FBN3",12.1020583247712,6.1005916046821
"IGHV4-39",12.0982940507079,6.59396946649075
"IGKV3-20",12.082080899986,8.00466913851575
"IGHV3-11",12.075231649223,5.75552879417079
"SNORA18",12.0743849334887,8.09177440374763
"IGLC2",12.0596437885165,9.49408787106362
"GATA5",12.0328398924611,5.15952589450314
"AKR1B10",12.0287840443511,5.12574897328753
"MAGEA9",12.022290155154,3.40087437568118
"PRSS33",12.0164499783896,3.10292054871192
"BMS1P7",12.0151416058552,5.49901544032242
"OLFM4",12.014647215875,5.73041680462879
"SCN7A",12.0047755662589,7.46607482459101
"INA",12.0028325225845,4.45142943952527
"SEZ6L",12.000652237616,5.61186718489229
"OR4K12P",11.9839053205043,3.49423629937771
"IGLV3-1",11.9619705085779,5.97382220276152
"GJB1",11.9554838308426,5.6176800919845
"CYP4F30P",11.9367024258547,6.23497164488752
"AC006449.2",11.9335774731795,4.03606999751726
"LRRC15",11.9217062336921,7.69922492217269
"IGHV1-3",11.9099516581053,3.01735475462448
"C6",11.8965490342874,6.6203058344247
"WDR72",11.8961514186357,6.43151745548942
"MUC2",11.8735020077843,4.37710983702477
"RP11-184J23.2",11.8643762300814,5.71324033701708
"IGKV2-28",11.8629660466258,6.59903386220655
"GSG1L",11.8394137954226,4.53410621355641
"PTPRZ1",11.8043616872834,7.10505889691379
"SNORA72",11.8041206138591,6.76349917339837
"CLEC3A",11.7878996115618,3.15633405448325
"TRPM8",11.7722762375819,5.29000679648603
"CYP24A1",11.766397915398,4.94127737273844
"KLK11",11.7592352918885,5.33137380422996
"LINC00645",11.7578548462765,3.97516480470117
"RNVU1-14",11.7549720989061,2.79235520529461
"OR4K7P",11.7534558239925,2.83182397980616
"IGLC3",11.7533957761991,8.54479528652458
"ZBTB45P1",11.7384607627026,4.84102052098805
"AC107982.4",11.7353268911379,5.19139464702705
"ZFP57",11.7215592277396,4.95243813470921
"CYP4A11",11.7205184051963,5.29985369553472
"RP11-290L1.3",11.7190095412703,2.56925209913802
"SNORA4",11.7161041124932,3.2749427395277
"CTD-2545M3.2",11.7137111045015,4.72376001283912
"IGKV1D-39",11.710448443706,7.58513718103393
"NCAN",11.7028627624764,4.08039065253996
"GRAMD4P8",11.6980344540983,4.57181656653114
"NEFL",11.6957311500723,3.4447975529774
"GP2",11.6903340503462,5.15358224923566
"TM4SF4",11.679792867784,5.07724001545471
"CNTNAP4",11.6633358214591,3.97840613945952
"IGHV5-51",11.6347510331101,6.00579960249447
"CYP4F2",11.6315016656509,3.32512063338967
"AC005152.3",11.6284416865704,2.23829496554933
"DSG1",11.6051538836595,4.30704956583931
"UGT1A3",11.5894641335616,3.19595246128063
"IGKV1-5",11.549223563717,7.28032543225198
"CHL1",11.548952180971,8.53493883136884
"PLA2G2A",11.5442923456463,7.43329359998156
"DEFB1",11.5413631151712,5.81189392762588
"CPLX2",11.5208940279747,6.27468012455305
"MOG",11.5149637100276,3.70838966254437
"TF",11.50022489052,9.26423904632663
"CP",11.4918284717142,12.0292044282417
"MMP3",11.4900160890563,5.2769404293365
"KRT7",11.4891751050864,12.6258848532372
"UGT2B7",11.4656949500304,4.48813411866967
"LEMD1",11.4592347889816,3.49145001641771
"HOXA11",11.4450515842053,4.24454048859808
"FOXI1",11.4416194628478,5.41434965973686
"OLFM3",11.4286160165764,3.48305950514807
"SYT13",11.4272154129106,8.23608952630484
"EMX2OS",11.4043559228424,5.68598645236177
"DMBT1",11.4039420669576,5.48388284235955
"RP11-1151B14.3",11.4031829659015,3.59985493360195
"IGHV3-30",11.4025606304518,7.12297072896098
"AC084082.3",11.4001770515565,5.37677777013787
"DCD",11.3797587509785,2.54423309824968
"RP11-386G11.10",11.3760274526594,5.29325677646715
"SNORD16",11.3437271075423,3.57124914969932
"AC009133.22",11.3388955861252,4.75206606369163
"ANKRD30BP1",11.3306871859283,3.6880152417863
"CHI3L1",11.3281976097608,10.4840078491026
"IGHV3-23",11.3208456335116,7.33212637658839
"IGLV3-19",11.3132901786131,6.07667320627142
"OPRM1",11.2851388493036,3.36313678688725
"GABRA3",11.2815167790724,4.2676874787248
"GABRG2",11.2750582294052,2.69671572567473
"GATA3-AS1",11.2700451426685,5.53586673524047
"IGHG3",11.2694306543189,8.47843632450338
"UGT1A9",11.2637162592605,2.60958269955868
"CYP2E1",11.2508011711137,7.93654842903134
"UGT8",11.2506440500794,7.50288941688764
"MUC13",11.2494326087896,4.56655035359166
"SPINK1",11.2438272526253,5.09966081998264
"KRT4",11.2368561554681,4.61307193987027
"UGT3A1",11.2184979694366,4.0662008181729
"IGHV4-31",11.2171783609102,5.20982318133281
"RGR",11.2104275927394,3.45508867515012
"IGHV4-59",11.1948485747578,6.55134038292584
"GP1BB",11.1824019877738,3.96787154204879
"CYP2B7P",11.1739030273498,6.43248163519346
"PRSS21",11.1669391673004,4.17687852965651
"ZIC5",11.1647954964338,4.7346383196108
"TCEB3CL2",11.1610056752297,5.01667125646909
"KCNQ2",11.1529404445592,4.08995944861209
"NSFP1",11.1480427834386,8.09307552952389
"MASP1",11.1458925197694,7.04644900905496
"SMAD1-AS1",11.1318174835306,2.26553881132489
"HOXC12",11.1290591471631,5.6781837898725
"RP11-471M2.3",11.1215225896714,3.30864058259742
"GABBR2",11.112328336065,5.15967668407943
"SLC22A7",11.0889649039578,3.83087077768794
"SERPINA4",11.0863870567311,3.83140345703904
"IGHV1-24",11.0835635241011,4.2915070940394
"IGLV3-25",11.0796723280397,5.64870970887732
"SOX11",11.0711109949111,8.53748130917664
"AMER3",11.0709916717433,3.23323476697214
"LRP1B",11.0678642034942,7.87560731235373
"UGT2A3",11.064853672534,2.70150366999473
"IGLV2-23",11.0575486817165,6.31146725900642
"AQP4",11.0458876168916,6.25891433065682
"FAM83A",11.0367368223333,6.703165414201
"SFRP1",11.0258584992955,10.431933710285
"BEX1",11.0217691379408,4.70950711484252
"TMC5",10.9964907025762,9.67740436865728
"RP11-73M18.2",10.9945960282505,5.29281771025267
"XAGE1B",10.9885691002563,2.47184983105128
"CPS1",10.9866866082443,9.3188919354635
"CYP4F3",10.9841584902493,6.1614469155267
"IGLL5",10.9763390260982,6.97625461384194
"XAGE1A",10.9629742869493,2.01869740847397
"SCGB3A1",10.9611338004602,5.7049415853991
"KRT15",10.9543325626882,10.4258442486447
"ZNF716",10.9481130343618,2.95729008192975
"CADM3",10.94314375658,6.74920883051398
"MAGEA11",10.941423355782,3.23695082864943
"STMN2",10.9349636775402,5.70998830126931
"MUC6",10.9113002257024,7.76921194613993
"SLC30A10",10.9109359760559,4.57453613749903
"BLACAT1",10.9076988711868,4.81845105647279
"SFTPA2",10.8990015184868,5.16276603866842
"RP11-244F12.2",10.8940209712535,4.324329643185
"CTD-2207O23.3",10.8638539541245,3.39706820960206
"B3GNT3",10.8552742086944,7.32380922108826
"LGALS7B",10.8456632248513,3.15516282915961
"RP11-138C9.1",10.8388970295955,4.00913754551569
"BARX1",10.8362576215938,4.38383271300619
"ATP13A5",10.8267629659532,6.23124834161419
"SLC6A10P",10.8217739467975,4.03610929175307
"TGFB2-OT1",10.8145382241649,3.60561494724293
"IGHV2-70",10.809236991775,4.00590715776482
"PRODH2",10.7984266578866,2.55720637775622
"MYT1L",10.7933692647855,3.73490328732991
"CRHR1",10.7922865236652,4.9097957598415
"FAR2P1",10.7889210099698,8.05448783707263
"RPL21P75",10.7872401929106,3.90282669375513
"IRX1",10.7824733773879,4.18903350050353
"DKK1",10.7788882005242,5.68206392727771
"BHMT",10.778726575824,5.3375270790955
"CFHR4",10.7787174039259,3.37348621978668
"FABP4",10.7743838295658,7.54116962225934
"MT3",10.7727256388544,3.29089447084025
"SPINK5",10.7657760509758,5.16459233325868
"RP11-362F19.1",10.7536038102065,5.65189889394865
"IGHV3-7",10.7488767900365,5.48534881797844
"SLCO1B3",10.730093783975,3.49091191657341
"KCNA1",10.7140337687861,4.44752863903548
"A1CF",10.7132879527064,6.27823010743148
"RPL36A-HNRNPH2",10.7002116464746,5.07184175882063
"UGT2B10",10.6979754373214,2.96788554350639
"GABRA2",10.6951436173562,4.87087576533402
"PCSK2",10.6932792932313,4.65885328932455
"PEG10",10.6908629629671,11.2499983415159
"MUC19",10.6761647208516,6.08220598721536
"SOSTDC1",10.6730720802811,5.0074681001686
"SFTPC",10.6638728788376,2.60901400466706
"SLC6A2",10.6594678426099,4.66920679333519
"CSMD3",10.6574812448321,5.05030112407132
"REXO1L1P",10.6497435370824,4.75099813717312
"ELAVL3",10.6423699891849,3.46142627454625
"LINC00355",10.6380735804958,2.84613665088258
"RP11-433A19.2",10.6217075314244,4.71263573648284
"SYN2",10.6188670355199,5.59280075863379
"SYT14",10.6173705010489,4.59046446633424
"FRRS1L",10.6130043920442,4.88958259630836
"ASCL1",10.609748789767,3.50691273333566
"AC093375.1",10.5996128488824,5.88112363919528
"HMP19",10.5992373177132,4.4398001246576
"SERPINB7",10.5894607370412,3.74255958895951
"PPP1R1B",10.5879331289436,9.09095633879826
"IGLV1-40",10.5681843630944,5.6443826225288
"IGHA1",10.5579079706255,9.78091826090287
"EEF1A2",10.5299391811328,10.1834128201258
"PADI3",10.5279058511272,4.43031865095464
"CPN1",10.5269841749547,2.41501779380631
"NBPF4",10.5260150760433,4.87759763827574
"BMP7",10.5099066519755,7.57531830273552
"SNAP91",10.5069457663409,5.25578713376121
"APOC4",10.5044444415111,2.5092070570172
"RNU5E-6P",10.500609281685,7.22268487689452
"GRIA1",10.4857124559391,5.24496723780099
"DHRS2",10.4856103826288,7.72839779842811
"SLC6A11",10.4750117108391,6.79185847076233
"ADAM1A",10.4696898780012,3.95869349627911
"GAL",10.4629343585956,4.9224250233208
"HLA-DQA2",10.4447020298686,6.29739596176861
"BCL11A",10.4360315775743,8.13749701173906
"AP003900.6",10.4277738106438,2.88771372667984
"ROS1",10.4221543761316,4.6919233701869
"HAPLN1",10.4197954649743,4.81613480772976
"NTS",10.3945722384242,3.43732937773127
"GABRA1",10.390053057357,2.4273390098364
"SPDYC",10.373977064786,3.94252644197975
"ARMCX7P",10.3709846896596,4.22834250796263
"LY6K",10.3675591567331,7.08005861686716
"UGT2B17",10.3596565896803,3.45377425778028
"RP11-135L13.4",10.3571214767648,3.60856977974672
"SH3GL2",10.3515044017733,4.52423049861654
"BMPR1B",10.333438664201,9.9600805793357
"GABRQ",10.3332147866765,5.46757776281219
"SCGB2A1",10.3322988097656,5.75227578392348
"RP11-116D2.1",10.3298902987572,3.08009697084867
"RP1-27K12.2",10.3118820791826,3.31187878658583
"GPR110",10.3075244786928,6.61474543019584
"IGHA2",10.3007902272138,7.18648062698598
"ADH1C",10.2917545093078,5.86050813948321
"SIM1",10.291696096138,4.80253512027568
"SNORA6",10.2858469926956,7.39834011113963
"SNORA59A",10.2799591727012,6.94161194938813
"DLX6-AS1",10.276427055491,5.60232231492929
"INHBE",10.2683044152421,4.89123989024077
"BPIFB1",10.2619094379714,6.04443904017093
"EIF3S5P1",10.2602386282671,3.20519707709084
"SLC17A4",10.2578693543395,3.53773881786506
"C10orf82",10.2574527808027,4.5456017800758
"GATA4",10.2557360200949,4.31347594275826
"MMP1",10.244143649755,6.69902926975364
"IGHV4-61",10.2372230457136,5.53279595196458
"SNORD3B-2",10.2157332134961,12.9133476977616
"ADH4",10.2131168440625,4.49463397140936
"SLC7A14",10.2032405245654,4.63304507099714
"HORMAD1",10.19729635334,5.57881582589338
"XKR4",10.1907821557729,5.34971098369136
"NDP",10.1854158380315,3.99745270133282
"IGKV1-17",10.1794223160159,5.16272156308072
"DPP6",10.1684780639815,5.40890523854058
"RP5-857K21.7",10.1563826286736,4.37095031113925
"TM4SF5",10.1488443863501,1.95601993333572
"LINC01139",10.1451808722211,5.50478588176416
"SLC5A1",10.1430551705737,7.64107833424473
"AGXT2",10.1418437878328,3.70264764092556
"MIRLET7DHG",10.1398405129808,3.12677639850563
"SLC27A6",10.1322777806535,6.41808195268236
"ETNPPL",10.1225548972898,3.56055361387912
"FOLR1",10.1181189669847,6.29097570488593
"MFAP5",10.1171132712196,7.36490345503788
"LGSN",10.1164261603856,4.56378178232152
"TUBB4A",10.1098091494715,5.07820487703347
"CCL20",10.1095660789804,5.68370282185853
"HPX",10.1075317563842,8.15143437194412
"CYP2C18",10.0960474514853,3.92840814269838
"AKR1B15",10.0871407253667,5.43031636216481
"IGLV1-47",10.0806073830606,4.65181406965967
"ZFP42",10.0789570300365,2.65065500781423
"ARHGAP40",10.0766220162233,5.85979001037295
"RIMS2",10.0757254369055,7.9943795045679
"EPHA5",10.0737473588548,4.26853203608034
"CCL21",10.0716177925666,6.81425821779725
"KCNV1",10.0546239214554,3.80909876303614
"IGHV1-2",10.0430312098416,5.81540790911115
"CYP2B6",10.042525646366,3.48020754368046
"LINC00689",10.0392158060766,5.8977365270423
"AC005538.3",10.0376008000087,3.31475514904764
"SLC28A1",10.0373284161433,5.71905195774551
"IGKV1-8",10.0257709851877,4.95215004913191
"RP11-776H12.1",10.024747582721,3.22689477493711
"IGLV2-14",10.0222486711719,6.81598928371481
"GFRA1",10.0218928877564,10.0754844279371
"RP11-1220K2.2",10.0210516452073,6.30061208738526
"ACAN",10.015239664022,7.82319069428984
"LINC01446",10.0065364023764,3.03268017603095
"SAA2-SAA4",9.99371775386492,3.23697652241043
